SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
30.12.2023_23.41.54,2,9495.563,0,-12.18895,52.06163,271.8533,122.3,123.6,-0.5172164,-102.691,-132.6534,56.5,56.9,-239.4314,17.76042,21.3397,-426.7578,60.81271,41.4,57.7,937.3555,226.2753,936.6782,224.8703
30.12.2023_23.46.54,0,0,0,-6.698494,33.5829,211.263,104.5,106.9,-1.164641,-63.88892,-98.29282,52.9,54.6,-216.2977,15.54398,18.82089,-381.2211,79.74284,42.9,52.6,946.2,237.3045,945.4032,232.8788
30.12.2023_23.51.54,2,0,0,-12.38064,66.40263,169.6832,90.8,93.9,36.85257,-94.35764,-125.2604,52.6,51.4,-238.1728,17.29022,20.74364,-417.173,60.19603,36.2,52,939.4272,232.2465,938.989,231.263
30.12.2023_23.56.54,128,0,0,-10.02605,44.56742,134.2882,84.1,87,18.92361,-92.36111,-122.3958,54.2,52.1,-242.4262,14.94792,18.06713,-397.063,64.97432,36,53,939.4272,234.635,938.989,233.7217
31.12.2023_00.01.54,128,0,0,-9.986259,42.00304,140.1042,88.3,89.9,17.26707,-94.29251,-128.1105,53.4,51.6,-245.0955,15.05208,18.19878,-400.6077,64.97432,36.9,52.7,939.4272,225.924,938.989,238.85
31.12.2023_00.06.54,128,730.5574,0,-8.879486,43.86574,226.0417,114.5,113.1,37.51809,-91.79688,-125.1591,60.3,55.8,-243.3594,15.56424,19.00752,-407.0457,64.97432,40.8,59.8,939.4272,234.5647,938.9491,230.3497
31.12.2023_00.11.54,128,1779.86,0,-10.05498,46.61097,325.2387,144.8,142.2,40.34288,-91.81857,-124.3924,63,60.4,-237.6953,15.8724,19.1739,-403.5374,64.97432,37.3,63.3,939.4272,227.9612,938.989,232.2465
31.12.2023_00.16.54,32,2501.201,0,-13.46933,57.05657,397.2005,169.4,167.2,65.53819,-112.3698,-142.173,74.1,67.3,-255.2951,15.49479,18.97569,-419.4879,54.24009,36.2,71.10001,938.1125,227.61,937.236,226.0645
31.12.2023_00.21.54,32,2501.201,0,-14.49291,58.67694,277.4305,136.2,139.7,33.47801,-119.0321,-141.8258,66.4,64.4,-251.9966,15.86227,19.12037,-415.6177,54.24009,35.5,63.7,938.1125,229.4365,937.236,221.709
31.12.2023_00.26.54,32,2799.667,0,-14.68822,52.08333,213.8238,111.6,116.1,30.20833,-126.2804,-155.1649,59.9,58.8,-264.1276,16.2066,19.25636,-426.9749,54.24009,35.6,57.8,938.1125,227.891,937.236,219.6015
31.12.2023_00.31.54,32,3794.873,0,-13.6972,54.91898,290.8203,135.9,136.6,55.98958,-123.546,-149.6383,64.2,59.6,-258.8325,16.33825,19.81915,-430.8087,54.24009,34.7,61.8,938.1125,230.2795,937.236,228.734
31.12.2023_00.36.54,32,4790.623,0,-14.25781,58.34057,350.3255,158,158.2,57.25188,-123.3724,-148.3941,68.1,62.8,-258.2248,17.2772,20.46296,-437.4638,54.23611,34.1,65.2,938.1125,223.6058,937.236,221.147
31.12.2023_00.41.54,32,5786.639,0,-13.5055,58.34057,422.1788,181.2,181.6,81.84317,-127.1267,-149.3345,75,66.9,-258.4201,17.03414,20.136,-435.366,54.23611,34.5,71.6,938.1125,224.9405,937.236,221.5685
31.12.2023_00.46.54,64,6781.786,0,-10.14178,44.44445,459.592,184.2,185,30.13961,-93.57639,-120.8767,69.1,68.7,-226.1502,16.60156,19.70775,-398.546,63.84838,44.9,70.3,919.8259,214.3328,919.1486,214.5435
31.12.2023_00.51.54,64,7777.553,0,-9.765625,45.90929,473.98,174.6,173.6,12.13469,-96.37589,-123.3217,64.5,64.1,-230.6207,16.84462,19.92622,-404.1522,63.8444,37.3,61.8,925.8019,219.6718,925.5629,220.9362
31.12.2023_00.56.54,64,8774.35,0,-9.353294,47.09201,448.9149,166.8,165.6,-1.161024,-95.16058,-119.0683,61.6,60,-231.5972,16.08362,19.45168,-398.8715,63.8444,35,59,925.8019,226.767,925.5629,225.924
31.12.2023_01.01.54,0,9515.275,0,-9.512444,43.61979,353.2118,139.1,139.9,-1.161024,-95.48611,-123.206,55.9,56.3,-232.487,16.03154,19.38947,-398.8715,63.8444,35,55.8,925.8019,223.3247,925.5629,222.2008
31.12.2023_01.06.54,2,9515.275,0,-11.97917,52.3329,275.9983,120.2,122.2,7.946325,-105.9462,-131.5393,55.8,55.4,-242.9036,18.14236,21.24566,-428.9641,60.46658,37.7,56.4,939.1882,231.9655,938.4312,230.139
31.12.2023_01.11.54,0,0,0,-6.633392,37.06597,214.6701,101.8,104.5,-1.164641,-62.41321,-96.61456,49.3,51.7,-215.3863,15.25029,18.92795,-376.8447,79.97757,39.1,49.6,946.2,236.8128,945.4032,229.9985
31.12.2023_01.16.54,2,0,0,-12.16001,67.04644,163.1293,87.5,90.39999,38.40422,-98.93665,-128.4867,51.2,49.9,-241.493,16.87789,19.75405,-413.6646,60.01699,35.8,50.7,940.6224,229.0853,940.1443,225.1512
31.12.2023_01.21.54,128,0,0,-10.19965,45.53313,132.5955,83.6,85.6,13.057,-97.24393,-130.1939,50.7,50,-244.8568,14.9783,18.52286,-400.7523,63.52213,34.3,50.3,940.6224,233.792,940.1841,226.767
31.12.2023_01.26.54,128,9.528851,0,-9.016922,41.18562,152.7778,92.5,93.1,17.4009,-101.9314,-134.4618,52,50.1,-250.1519,15.19531,18.43605,-408.4563,63.52213,34.8,52.2,940.6224,227.8208,940.1443,225.7835
31.12.2023_01.31.54,128,1050.547,0,-10.03689,42.84216,312.283,134.8,129.4,52.7814,-105.6424,-135.8652,61,55.6,-250.5859,16.24277,19.56019,-420.3921,63.52213,37.6,59.4,940.6224,229.4365,940.1841,231.8953
31.12.2023_01.36.54,32,2086.264,0,-12.97382,62.96658,391.645,156.1,149.5,39.42419,-102.2569,-131.2211,62.9,60.3,-243.7934,17.76765,21.14005,-428.6747,60.05679,34.9,62.7,940.6224,229.1555,940.1841,235.1267
31.12.2023_01.41.54,32,3084.574,0,-14.04442,60.30816,424.3272,179,176.4,67.21282,-123.8064,-148.669,72.1,68.6,-256.8576,17.01678,20.66696,-434.7512,55.32624,32.6,73.8,940.6224,223.5355,940.1841,225.5728
31.12.2023_01.46.54,32,4086.256,0,-13.66826,59.52329,469.0972,193.3,192.5,68.7934,-127.8429,-152.9803,75.4,72.1,-260.9809,17.43056,20.94473,-440.936,55.33023,33.7,74.7,940.6224,221.4983,940.1841,215.527
31.12.2023_01.51.54,32,5084.714,0,-13.57784,59.78733,485.8941,193.3,194.5,72.27286,-121.875,-148.64,75.7,70.8,-256.7708,16.85475,20.5787,-432.9427,55.32624,34.3,71.2,940.6224,223.676,940.1443,217.0022
31.12.2023_01.56.54,64,6079.213,0,-10.4022,46.23119,489.0842,191.3,192.9,40.49841,-130.2083,-142.1296,73.60001,71.5,-253.3203,15.70891,19.22888,-417.1368,58.83138,32.7,73.3,928.3915,227.3992,927.9135,219.1097
31.12.2023_02.01.54,64,7075.608,0,-9.544991,49.29109,482.3134,180.7,179,-0.9006076,-94.24915,-121.5567,63,63.8,-229.1667,16.5842,19.84086,-400.5353,64.84303,33.1,62.2,928.3915,223.1842,927.9135,225.643
31.12.2023_02.06.54,64,8032.559,0,-9.378616,45.87312,456.4453,170,168,10.83984,-99.32724,-124.8119,58.7,61.4,-236.2413,16.05758,19.37355,-401.4756,64.84303,33.1,61.8,928.3915,225.4323,927.9135,219.3907
31.12.2023_02.11.54,64,8981.596,0,-8.912041,45.52951,368.0122,144.4,143.6,-1.161024,-99.39236,-126.331,53.7,57,-237.5651,16.09809,19.37355,-403.0309,64.84303,33.1,55.7,928.3915,232.8788,927.9135,222.6925
31.12.2023_02.16.54,2,9213.876,0,-11.38961,56.23553,286.5234,123,124.1,9.950087,-98.15536,-127.3582,51.4,54.2,-236.2196,17.31481,20.67708,-415.9794,61.12305,35,53.7,928.3915,224.1678,927.9135,217.2832
31.12.2023_02.21.53,0,0,0,-6.662331,34.03501,217.5347,102.7,105.2,-0.9476273,-68.83679,-101.8518,48.5,51.6,-222.1354,15.61632,19.11169,-386.0677,79.54391,39.3,49.8,946.2,236.7425,945.4032,235.759
31.12.2023_02.26.54,2,0,0,-11.79108,60.69156,174.1102,90.60001,93.1,35.69155,-103.5156,-132.4074,47.8,48.7,-247.6346,16.55527,19.58333,-415.5454,59.80613,34.4,49.5,934.5269,235.9697,933.77,226.8372
31.12.2023_02.31.54,2,0,0,-12.14192,60.27561,137.3481,85.2,87.5,34.42925,-107.27,-133.4925,50.9,49.7,-249.0451,16.46991,19.49219,-417.173,59.80215,34.3,50.9,934.5269,228.734,933.77,232.5978
31.12.2023_02.36.54,128,0,0,-10.55772,47.32711,118.6198,82.5,84.2,16.12413,-94.66144,-126.3744,48.9,49.3,-244.5096,15.04485,18.13802,-399.3417,64.81518,33.6,49.4,934.5269,230.2795,933.77,222.1305
31.12.2023_02.41.54,128,0,0,-10.02605,40.97946,144.4227,89.8,90,13.81655,-102.7778,-132.5666,49,48.7,-250.9983,14.81192,18.00926,-404.8394,64.81518,33.9,49.1,934.5269,236.5318,933.77,235.0565
31.12.2023_02.46.57,128,830.8994,0,-9.946472,41.4388,310.0694,125.9,120.9,54.07986,-111.3281,-140.2344,56.2,51.2,-252.5391,16.12847,19.28819,-421.658,64.81518,38.4,54,934.5269,229.5067,933.77,228.0315
31.12.2023_02.51.54,128,1870.748,0,-9.910301,41.58348,431.0981,158,152.1,64.77142,-107.3134,-133.6227,58,56.2,-248.1554,16.79109,19.97396,-422.4537,64.81518,37.2,59.2,934.5269,231.7547,933.77,233.7217
31.12.2023_02.56.54,32,2923.773,0,-13.48018,55.02749,390.1909,166.4,164.2,27.3546,-126.6059,-151.6204,65.5,61,-256.3151,16.09809,19.22888,-422.9962,54.27589,34.9,65.7,914.2085,214.8245,913.6906,214.6138
31.12.2023_03.01.54,32,3977.228,0,-13.83102,61.38599,393.3594,175.4,174.9,54.38007,-118.1424,-144.2853,68.9,64.2,-249.9783,16.49306,19.66001,-421.4771,54.27589,33,67.10001,914.2085,218.618,913.4515,217.5642
31.12.2023_03.06.54,32,5033.157,0,-13.78038,61.39323,468.3811,194.8,194.8,89.21803,-118.1858,-143.7066,72.9,68.6,-248.1988,16.55527,19.6224,-420.0303,54.27589,32.3,72.2,914.2085,218.1965,913.571,211.7335
31.12.2023_03.11.54,64,6034.249,0,-13.39699,56.19575,494.9219,196.5,197.3,66.34476,-118.1858,-142.5781,73.5,70.4,-245.8116,16.87066,19.96094,-420.3559,54.76526,32.1,72.4,914.2085,214.2625,913.5313,215.3163
31.12.2023_03.16.54,64,7030.939,0,-10.06221,45.5259,485.5035,182.3,181.6,25.07234,-96.05032,-121.5857,62.8,64.9,-229.6658,16.22251,19.3316,-397.5333,63.64945,35.1,64.2,916.0809,220.1635,915.6427,222.552
31.12.2023_03.21.54,64,8029.001,0,-10.61921,48.37601,487.2613,175.5,173.2,25.05787,-93.70657,-122.5116,61.9,63.6,-228.2335,16.44965,19.51823,-399.3417,63.65741,36.9,63.8,916.0809,217.494,915.6427,210.3987
31.12.2023_03.26.54,64,9027.493,0,-8.778214,48.78472,465.7769,171.1,168.9,3.468606,-94.44443,-120.8767,61.5,61.1,-227.4088,15.85069,19.07697,-392.6505,63.64945,35,60.3,916.0809,221.0065,915.6427,215.808
31.12.2023_03.31.59,0,9327.325,0,-9.523293,50.48828,337.1745,138.8,139.1,-1.161024,-87.8689,-118.6777,55.1,57.2,-228.0599,15.36024,18.47656,-387.1166,63.64945,34.5,55.3,916.0809,218.899,915.6427,208.783
31.12.2023_03.36.55,0,9327.325,0,-7.107201,35.77835,234.5052,109.8,112.2,2.502893,-81.5321,-109.8524,53.9,54.8,-230.6858,15.17651,18.24219,-392.9398,74.30013,38.7,54.1,946.2,235.0565,945.4032,227.891
31.12.2023_03.41.54,2,0,0,-12.24682,75.56423,181.684,93.7,96.10001,46.95819,-91.05902,-119.1117,50.1,50.2,-235.7205,17.17737,19.75405,-409.2881,61.44929,35.2,50.3,938.3117,228.5935,937.8336,220.585
31.12.2023_03.46.54,2,0,0,-12.70255,68.94893,138.7153,86.10001,88.3,40.17289,-97.80814,-126.765,52.8,50.9,-240.1259,16.61458,20.07379,-414.2433,61.44929,35,51.7,944.726,235.1267,944.2479,240.7467
31.12.2023_03.51.54,128,0,0,-10.30454,41.37008,152.105,92.3,92.8,14.85098,-99.19705,-129.8322,53.2,50.7,-248.9583,15.15914,18.2798,-407.0095,64.95443,35.4,51.9,944.726,231.825,944.2479,225.5025
31.12.2023_03.56.54,128,894.8087,0,-9.812645,43.98872,295.0087,130.2,126.5,56.84317,-100.2387,-126.1574,60.8,55.1,-247.7431,16.19647,19.29398,-418.0772,64.95443,37.2,57.9,944.726,237.5153,944.208,228.8745
31.12.2023_04.01.54,128,1892.864,0,-9.443718,46.70501,355.2951,151.4,149.7,36.84172,-92.31769,-122.5839,63.8,59,-238.4549,16.41782,19.40104,-411.0966,64.95443,36.7,61.5,944.726,225.5025,944.2479,236.1103
31.12.2023_04.06.54,32,2896.4,0,-12.19257,51.87717,337.934,153.2,153.9,43.64511,-127.908,-152.0544,70.5,62.1,-256.7057,16.23698,18.98872,-425.3472,54.39128,36.2,65.2,922.296,219.9528,921.4992,221.4983
31.12.2023_04.11.54,32,3902.641,0,-13.26317,58.59375,395.0087,175.2,174.7,86.22685,-124.3924,-147.6996,77.3,67.4,-252.7778,16.9213,19.59925,-426.3961,54.39525,40.6,72.5,922.296,213.279,921.4992,209.626
31.12.2023_04.16.54,32,4908.53,0,-13.45848,61.9213,467.7083,195.6,196.3,79.09071,-115.4948,-142.6215,79.9,71,-245.6163,16.80266,19.22309,-416.6667,54.39128,37.9,73.8,922.296,214.965,921.4992,218.2668
31.12.2023_04.21.54,32,5911.58,0,-13.62486,63.41869,499.5226,198.1,200.7,98.23857,-112.8906,-142.8819,77.5,72.5,-243.4679,17.20775,19.79022,-418.7283,54.39128,36.4,75.9,922.296,214.6138,921.4992,224.1678
31.12.2023_04.26.54,64,6916.834,0,-9.714989,46.23481,499.3055,187.7,189.6,7.005931,-97.91666,-121.7737,67.7,69.4,-226.4757,17.33941,20.01013,-403.0671,64.02344,40.7,68.3,930.8218,223.2545,930.264,223.4653
31.12.2023_04.31.54,64,7918.085,0,-10.34071,49.60576,507.8559,181.1,181.1,37.95211,-93.83679,-124.1898,65.8,66.4,-230.3385,17.41753,19.86111,-405.0203,64.01945,40.5,67.9,930.8218,221.6387,930.264,226.205
31.12.2023_04.36.54,0,8718.649,0,-9.364151,43.27619,424.7613,163.5,164.5,-1.161024,-92.99045,-122.6129,61.4,63.8,-228.0816,16.76215,19.26071,-398.4737,64.02344,38.7,62.7,930.8218,226.1348,930.264,217.2832
31.12.2023_04.41.54,2,8718.649,0,-11.56684,57.23018,307.8125,128.8,132,18.25087,-97.72134,-127.1701,56.6,59.5,-235.9592,17.73872,20.63079,-419.2347,60.4069,39,58.9,936.001,225.081,935.483,221.0768
31.12.2023_04.46.54,0,8718.649,0,-7.099968,38.48018,222.526,106.2,109.7,-1.161024,-63.82379,-95.55844,53.9,57,-216.7101,14.31424,17.75608,-375.7957,79.04261,43.7,55.7,946.2,231.6142,945.4032,237.726
31.12.2023_04.51.54,2,0,0,-11.99364,65.31757,179.1016,93.50001,96.3,32.43273,-102.7995,-127.9369,50.4,51.9,-243.9453,17.72859,20.41956,-419.741,59.46,39.4,51.8,941.2997,232.8788,940.7419,235.197
31.12.2023_04.56.54,128,0,0,-14.8763,45.5259,147.1571,90.3,92.2,22.18967,-91.51474,-123.64,51.5,51.5,-240.5816,15.53675,18.7934,-403.7905,65.5353,35.9,51.7,942.1363,229.858,941.3395,226.486
31.12.2023_05.01.54,128,0,0,-10.01519,44.87486,158.8759,98.5,99.4,21.45906,-90.5816,-124.2621,54.2,53.2,-241.7318,15.3371,18.71528,-404.8755,65.53133,36.6,53.2,942.1363,229.5067,941.3395,234.7755
31.12.2023_05.06.54,128,750.0422,0,-9.852432,39.74609,251.4106,122.5,121.1,40.54181,-100.2387,-132.8125,59.5,56.8,-246.2674,15.98524,19.35909,-416.2327,65.53133,38.4,59.7,942.1363,230.7713,941.3395,236.5318
31.12.2023_05.11.54,128,1745.961,0,-9.913918,39.97396,366.9922,149.9,148.8,36.99725,-98.4592,-124.9711,62,59.5,-241.4497,16.9864,20.12008,-419.6687,65.5353,35.5,61.3,942.1363,228.5935,941.3395,232.7383
31.12.2023_05.16.54,32,2740.642,0,-14.27589,58.80353,393.4896,165.8,165.3,52.71267,-118.1858,-145.6597,71.4,64.4,-255.6858,17.568,20.43547,-437.3915,56.16971,35.5,70.1,942.1363,223.6058,941.3395,217.5642
31.12.2023_05.21.54,32,3742.162,0,-13.3138,58.80353,456.8576,191.8,192.2,103.2914,-108.4419,-139.8871,80.1,71.6,-250.3038,17.10648,20.04051,-429.6151,56.16573,36.5,75.8,942.1363,223.395,941.3395,225.8537
31.12.2023_05.26.54,32,4736.53,0,-14.00101,66.14222,495.9853,198.1,200,93.2364,-121.8967,-141.1458,82.6,73.8,-250.0434,17.56944,20.61198,-430.8449,56.16971,39,76.4,942.1363,224.0272,941.3395,217.775
31.12.2023_05.31.54,32,5738.056,0,-13.93591,66.14583,513.2813,202.3,205.2,51.51187,-114.5399,-137.8183,80.60001,74.6,-251.3455,17.56076,20.52807,-430.6279,56.16573,35.6,76.3,942.1363,218.056,941.3395,229.7175
31.12.2023_05.36.54,64,6743.955,0,-9.667969,45.31612,507.4436,192.8,194.8,-1.164641,-100.1085,-124.9711,70.6,71,-233.0078,17.81973,20.59028,-416.6305,64.61227,40,70.8,942.1363,225.081,941.3395,224.5892
31.12.2023_05.41.54,64,7748.023,0,-10.45284,46.73032,507.0529,179,178.6,19.15871,-94.61807,-124.6962,64.3,67.3,-233.8108,17.87037,20.66406,-418.7645,64.60033,39.9,68,942.1363,224.7297,941.3395,228.6638
31.12.2023_05.46.54,64,8749.283,0,-7.942703,38.85272,478.342,172.7,172.1,5.899161,-94.0755,-127.9803,63.3,65.60001,-232.6389,17.3423,20.49045,-413.5923,64.60431,36.4,64.7,942.1363,231.7547,941.3395,221.709
31.12.2023_05.51.54,0,9021.772,0,-9.870514,44.98698,357.3134,139.7,141.1,-1.164641,-93.03384,-125.4774,57.1,60.3,-238.1511,16.3831,19.55585,-409.2159,64.60431,38.6,58.8,942.1363,230.9117,941.3395,224.238
31.12.2023_05.56.54,256,9021.772,0,-6.926361,34.1182,260.9592,114.8,117.6,-1.161024,-81.79254,-109.9103,54.8,57.40001,-232.3785,14.74682,18.08883,-391.0952,74.30808,39.1,56.7,946.2,227.048,945.4032,221.99
31.12.2023_06.01.54,2,0,0,-11.89598,71.6399,202.7344,95.6,98.5,23.54962,-79.90448,-111.7911,48.2,51.2,-221.8533,19.05237,22.26273,-417.2816,63.66139,37.8,49.3,946.2,232.0358,945.4032,223.8867
31.12.2023_06.06.54,2,0,0,-12.15639,68.02662,149.0885,86,88.7,40.67202,-96.35419,-124.783,51.7,51.5,-241.6233,16.41059,19.06395,-410.6626,61.41746,36.4,52.2,942.7738,233.0192,941.9371,231.0522
31.12.2023_06.11.54,8,0,0,-10.1671,58.51056,110.6771,78.2,80.7,31.40191,-87.73871,-115.5671,51.2,50.5,-240.408,14.80758,17.93547,-396.0142,67.84686,34.6,50.5,942.7738,236.321,941.9371,228.5935
31.12.2023_06.16.54,128,0,0,-10.19965,41.19647,116.1458,79.5,81.1,11.23047,-99.26215,-130.6568,50.2,49.8,-248.4158,15.4022,18.40278,-408.0947,65.83768,34.5,50.7,943.7698,235.1267,943.0925,222.833
31.12.2023_06.21.54,128,722.5392,0,-10.15263,41.04094,255.4036,110.5,108.4,49.13918,-100.7813,-133.6227,56.7,53.9,-250.7813,16.39468,19.46759,-422.924,65.83768,35.9,57,943.7698,233.792,943.0925,229.015
31.12.2023_06.26.54,128,1717.34,0,-9.707756,41.03371,390.6901,149.9,146.3,62.53617,-109.5703,-135.735,63,60.4,-251.8229,17.45226,20.58449,-432.364,65.83768,42.1,66,943.7698,230.3497,943.0925,224.7297
31.12.2023_06.31.54,32,2712.249,0,-14.03718,56.41276,399.9783,163.5,163.3,59.37138,-128.342,-153.2841,72.7,66.9,-263.8238,17.13108,20.17216,-440.8637,54.24009,38.4,71,935.9611,220.4445,935.483,224.7297
31.12.2023_06.36.54,32,3706.437,0,-13.86719,58.35865,431.1632,182.3,184.1,71.32885,-119.2057,-147.1354,80,69.9,-256.6841,17.41319,20.39207,-436.9937,54.24009,34.2,73.2,935.9611,223.395,935.483,218.7585
31.12.2023_06.41.54,32,4702.646,0,-13.94676,58.35865,475.5642,191.6,194.3,80.00217,-132.0096,-150.9983,82.9,71.7,-258.0946,17.39583,20.6221,-437.6808,54.24009,35.6,74,935.9611,216.4403,935.483,211.7335
31.12.2023_06.46.54,32,5700.633,0,-14.18186,59.91391,501.6493,194.9,197.5,66.94878,-125.8898,-150.0579,79.5,71.4,-258.6589,17.06597,20.03472,-434.2086,54.24009,33.6,72.9,935.9611,218.618,935.483,211.874
31.12.2023_06.51.54,64,6705.244,0,-9.675201,44.35402,499.5226,188.2,189.1,4.506655,-98.26389,-121.2529,69.8,70.1,-225.5208,16.24711,19.27951,-395.544,64.22635,40.9,70.1,917.555,216.2295,917.3957,211.874
31.12.2023_06.56.54,64,7709.474,0,-9.82711,45.56207,492.5781,174.8,172,-1.161024,-97.78647,-121.8461,63.4,64.8,-229.2752,16.42216,19.60793,-397.895,64.22635,37.5,63.6,919.069,213.6302,918.5909,223.7462
31.12.2023_07.01.54,64,8712.729,0,-9.223091,48.75579,456.6623,167.7,164.4,-1.074219,-93.31598,-123.1626,59.4,63,-228.5807,16.14294,19.08854,-395.327,64.22635,35.2,63.2,919.069,218.056,918.5909,221.2172
31.12.2023_07.06.54,0,9155.152,0,-9.762009,46.1263,340.2561,137.9,137.1,-1.161024,-97.80814,-123.5388,53.6,59.7,-231.1415,15.84201,18.73987,-395.1823,64.22635,36.7,58.6,919.069,223.1842,918.5909,223.3247
31.12.2023_07.11.54,2,9155.152,0,-12.05151,58.96629,248.6111,114.5,116.2,20.24378,-104.2969,-125.6511,52.9,55.7,-242.1441,16.88947,19.90162,-414.7859,60.94401,34.4,54.7,938.0726,228.9447,937.7539,229.4365
31.12.2023_07.16.54,2,9155.152,0,-11.70428,63.68272,190.7986,100.1,102.8,34.66797,-101.9966,-128.6314,50.7,52.8,-241.7101,16.19358,19.61227,-410.5903,60.94004,33.1,51.8,938.0726,234.635,937.7937,234.0028
31.12.2023_07.21.54,256,9155.152,0,-6.582756,37.21065,145.421,88.4,90.39999,4.01114,-84.15802,-114.1927,47.8,49,-238.9323,13.61979,16.98061,-385.6698,72.40234,35,48,938.0726,230.4902,937.7937,236.2507
31.12.2023_07.26.54,2,0,0,-11.46557,76.54442,128.6675,83.8,85.5,26.84462,-81.01129,-116.2037,42.4,44.5,-227.7127,17.32494,20.20833,-405.8883,67.64395,33.6,43.2,946.2,235.478,945.4032,228.8042
31.12.2023_07.31.54,2,0,0,-11.97917,60.75304,107.4653,80.8,81.7,42.43707,-105.1649,-135.6047,45.6,45.3,-252.0399,16.09954,19.67448,-421.7665,60.5939,31.7,46.2,939.8654,236.3913,939.5467,237.0235
31.12.2023_07.36.54,2,0,0,-12.15278,61.4077,94.22743,75.9,77,38.76953,-104.6658,-135.4022,46.8,45.8,-252.4523,16.50608,19.57899,-423.3579,60.5939,31.5,46.2,939.8654,238.6393,939.5467,231.9655
31.12.2023_07.41.54,0,0,0,-6.886574,48.24942,73.5026,67.10001,68.5,14.23611,-64.51819,-99.39236,45.2,45,-223.98,14.42708,17.98611,-381.438,78.54926,34,44.4,946.2,242.9948,945.4032,242.222
31.12.2023_07.46.54,2,0,0,-12.68808,64.58695,75.54253,65.4,66.4,47.86242,-108.0946,-138.18,44.6,43.8,-253.0599,16.56395,19.78588,-423.6111,60.88433,32.7,44.3,940.9411,238.3582,940.1841,240.3955
31.12.2023_07.51.54,0,0,0,-8.836082,56.34042,73.24219,63.6,64.2,26.08145,-82.50867,-113.1944,42.8,43.1,-239.7352,12.99624,16.08796,-382.0891,71.00188,31.2,43.1,929.4274,232.3167,929.0688,233.1597
31.12.2023_07.56.54,128,0,0,-9.931999,42.35388,74.08854,62.1,62.6,16.52922,-100.8463,-134.7946,42.6,41.9,-252.7561,14.73669,17.65914,-404.5139,65.46767,32,42.1,933.3715,232.949,932.5747,235.6185
31.12.2023_08.01.54,128,0,0,-10.25029,42.36111,73.91493,60.8,61.5,17.44068,-102.4306,-133.0006,42.7,41.8,-250.8029,14.56597,17.75752,-402.8501,65.46767,32.2,42.3,933.3715,237.164,932.5747,240.1847
31.12.2023_08.06.54,128,0,0,-9.714989,40.23799,72.96007,59.4,60.1,14.45313,-108.5069,-138.1366,40.9,40.9,-258.5721,14.67159,17.58681,-409.6137,65.46767,32.7,40.8,933.3715,234.7755,932.5747,232.5275
31.12.2023_08.11.55,128,0,0,-9.863281,41.53646,71.65798,58.3,59,17.66131,-106.1198,-139.3374,40.6,40.4,-256.6406,14.42564,17.6577,-407.8414,65.45971,34.8,40.5,933.3715,233.792,932.5747,228.1017
31.12.2023_08.16.54,128,0,0,-8.980759,43.46788,70.89844,57.40001,57.9,17.11155,-105.1649,-136.9647,39.1,39.1,-257.487,14.7555,17.9456,-410.4094,65.45971,33.6,39.3,933.3715,233.6515,932.5747,231.8953
31.12.2023_08.21.54,128,567.629,0,-9.960938,44.32147,209.2882,83.9,81.3,50.80657,-104.6224,-137.0081,48.4,42.8,-255.2517,15.56279,18.53588,-418.2219,65.46767,39.3,46.5,933.3715,235.6888,932.5747,225.8537
31.12.2023_08.26.54,128,1593.508,0,-9.856049,43.29065,339.0408,133,126.9,52.47757,-100.4991,-131.7564,52.7,49.6,-246.8967,16.52054,19.5761,-418.6198,65.45971,33.9,53.4,933.3715,225.362,932.5747,238.288
31.12.2023_08.31.54,32,2618.689,0,-13.76953,61.95385,409.4618,161.5,159.3,84.17607,-121.5278,-149.0741,61.3,56.1,-261.0894,16.88368,19.8423,-434.2448,56.45616,30.7,61.9,928.0728,224.3785,927.3159,217.494
31.12.2023_08.36.54,32,3642.292,0,-13.86719,62.15278,464.0191,188.5,188.9,101.6312,-120.4861,-145.7031,71.6,63.8,-255.8594,16.87789,19.93634,-429.4343,56.46014,31.2,68.8,928.0728,224.238,927.3159,234.2838
31.12.2023_08.41.54,32,4665.983,0,-13.87442,63.32465,498.0469,194.3,197.3,87.04789,-119.1406,-143.1858,73.60001,67.3,-255.5338,16.9213,19.88571,-428.3854,56.46014,33.3,70.9,928.0728,225.2215,927.3159,227.1183
31.12.2023_08.46.54,32,5692.78,0,-14.08421,66.36646,515.6901,198.3,201.3,80.3928,-117.8819,-143.75,72.3,69.4,-250.5859,16.84172,19.83652,-422.8154,56.46014,30.6,72.60001,928.0728,219.742,927.3159,211.593
31.12.2023_08.51.54,64,6715.077,0,-10.14178,44.16956,512.8906,191.7,192.3,27.58608,-94.50955,-123.1047,65.8,65.8,-232.0963,16.9184,20.03761,-407.0457,64.91464,33.7,64.3,928.0728,224.7297,927.3159,222.4115
