SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
09.06.2025_13.04.01,128,0,0,-10.3805,42.07537,68.07364,51.1,48.7,84.11097,-127.4739,-133.2176,51.7,51.8,-253.2769,16.73177,17.76186,-397.4971,60.33926,42.8,51.7,945.9211,236.321,945.3633,231.7547
09.06.2025_13.09.06,128,201.9809,0,-10.04413,37.33362,116.3737,61.7,58.2,89.61589,-133.1814,-139.048,55.8,54.1,-253.0599,14.3504,16.63773,-398.2205,60.33926,45.6,56.6,933.491,225.1512,932.5747,226.0645
09.06.2025_13.14.11,128,1267.411,0,-10.15263,40.86733,257.3748,95.6,88.60001,101.5733,-137.5,-133.1597,62.7,60.5,-243.4245,15.07668,17.24682,-399.4503,60.34324,46.2,64.3,933.1324,219.8825,932.5747,214.122
09.06.2025_13.19.16,32,2334.075,0,-13.96846,56.5068,371.7592,133.1,123.2,103.3818,-159.8307,-157.9138,70.8,66.8,-270.0521,16.50174,18.41725,-426.6132,49.71643,45.5,74.1,934.2082,223.2545,933.1723,220.6553
09.06.2025_13.24.21,32,3399.147,0,-14.30483,54.37283,467.0067,165.8,158.8,103.389,-177.2136,-170.2112,83.5,78.9,-268.2292,15.6033,17.91377,-424.5153,49.71246,44.6,87.7,919.0291,212.2253,918.5909,209.064
09.06.2025_13.29.26,32,4473.602,0,-13.49464,53.17925,507.3495,184.4,177.7,103.3818,-136.2196,-159.2592,87.6,87.2,-258.6806,15.48322,17.89497,-416.4858,50.0387,44.4,93.50001,918.8698,208.7128,917.9932,199.1588
09.06.2025_13.34.30,32,5545.026,0,-14.01186,54.62963,517.4551,178.7,174.9,103.3818,-166.0156,-157.0891,86,88.3,-257.5521,15.02749,17.75463,-410.1201,50.0387,43.4,90.50001,918.8698,205.5515,917.9932,202.8118
09.06.2025_13.39.35,64,6617.38,0,-10.16348,45.40292,504.6839,165.1,159.5,97.82624,-113.7804,-125.6511,77.1,84.3,-225.7162,15.33131,18.08449,-379.9552,60.07668,44.1,81.7,910.0651,207.378,909.826,198.2455
09.06.2025_13.44.40,64,7584.831,0,-9.859665,41.80773,462.67,149.1,142.2,100.9115,-125.1085,-125.1736,70.6,78.5,-228.3637,15.24884,17.59693,-376.2659,60.06872,44,76.8,910.0651,207.2375,909.826,200.4935
09.06.2025_13.49.44,16,7584.831,0.2,-9.143517,41.94517,333.8036,121.9,117.8,95.88397,-132.1614,-127.5608,67.6,72.9,-239.1276,14.95804,16.80266,-383.8975,61.64026,47.9,70.4,930.6624,216.651,930.264,208.9235
09.06.2025_13.54.48,16,7584.831,7.6,-10.47454,46.53139,275.6366,111.8,109.1,85.69878,-114.0842,-110.9664,64,68.2,-224.8915,15.41667,17.93258,-378.3999,69.27915,45.7,66.9,946.2,222.271,945.4032,222.552
09.06.2025_13.59.53,2048,7584.831,15.2,-10.1454,44.67593,252.8791,108.1,104.6,77.34737,-106.1415,-108.7239,62.9,66,-226.2804,14.73669,17.37992,-378.0381,69.27915,46,65.60001,944.1284,224.0975,943.1721,215.246
09.06.2025_14.04.57,2048,7584.831,23,-10.08753,44.65784,241.1422,105.2,101.6,79.36559,-108.4852,-110.9375,61.8,65.7,-228.0165,14.8886,17.48843,-379.9552,69.27119,46.9,65.5,944.3275,226.767,943.6901,215.527
09.06.2025_14.10.01,2048,7584.831,30.6,-9.573929,44.65784,234.1797,102.9,99.5,78.03096,-106.7708,-111.7188,61.8,65,-229.2969,15.48901,17.77633,-382.9572,69.27915,47.8,65.1,944.447,225.9942,943.6901,231.3333
09.06.2025_14.15.06,256,7584.831,31.2,-7.071037,27.33652,222.8009,98.5,94,91.80049,-132.2049,-132.3929,62.4,64.4,-243.3594,14.50376,16.75781,-394.0972,66.82039,50.9,64.2,944.6462,221.8495,943.6901,218.9693
09.06.2025_14.20.11,0,7584.831,31.2,-6.080009,29.7309,183.9301,88.60001,82.5,63.96484,-94.63974,-99.3779,59.1,61.5,-220.3776,15.1114,17.42043,-370.9129,79.05454,52.7,59.8,946.2,233.511,945.4032,220.4445
09.06.2025_14.25.15,0,0,0,-9.454575,51.11762,157.8704,84.60001,78.6,82.30251,-113.3464,-112.8183,56.9,58.1,-231.0547,14.24624,16.2934,-380.0275,66.74081,45.9,57.2,944.726,231.3333,943.6901,236.4615
09.06.2025_14.30.19,128,0,0,-9.917534,36.24132,149.0379,85.3,79.7,92.53834,-135.6554,-140.0318,60.5,59.1,-255.1649,14.37645,16.92564,-403.5374,60.31937,43.4,60.7,941.5388,225.8537,940.7419,220.2337
09.06.2025_14.35.23,128,640.5403,0,-9.790947,38.56337,229.4849,103.5,96.00001,96.5965,-134.3967,-137.7025,66.9,64.5,-250.0651,15.21123,17.73293,-404.2969,60.32335,48.2,69.1,936.5189,221.99,935.483,228.2422
09.06.2025_14.40.28,128,1706.397,0,-9.664352,41.58348,355.7653,133.8,122.3,99.96383,-127.6693,-131.467,72.7,71.8,-245.5512,16.15307,18.76302,-405.4181,60.32335,49.7,76.1,936.2798,225.924,935.483,215.808
09.06.2025_14.45.32,32,2771.658,0,-14.09867,54.37645,424.8336,152.3,144,103.389,-172.8733,-166.1314,80.9,77.8,-273.8932,16.01128,18.55903,-434.5703,49.85966,45.5,83.8,937.7539,218.4775,937.236,218.9693
09.06.2025_14.50.37,32,3836.566,0,-13.81293,55.7364,482.0855,174.8,167.3,103.3818,-165.6684,-157.5087,87.90001,84.9,-265.7335,16.32668,18.85561,-426.577,48.95653,44.4,91.2,937.7539,217.3535,937.236,205.5515
09.06.2025_14.55.41,32,4896.591,0,-13.84911,55.7364,512.9196,186.1,180,103.389,-163.9106,-155.6568,91.60001,89.9,-260.0912,16.39323,19.47483,-421.7665,49.86364,43.7,93.8,937.7539,211.2417,937.236,206.1837
09.06.2025_15.00.45,32,5970.424,0,-13.94676,55.74363,520.8369,175.9,173.6,103.3782,-172.7865,-156.2789,89.5,89.8,-260.9158,16.25868,19.23466,-421.5856,49.86364,43.7,91.3,937.7539,214.4733,937.1962,215.4567
09.06.2025_15.05.49,64,7040.2,0,-9.856049,46.14439,507.3893,161.5,154.3,87.79297,-109.1146,-122.4537,80.8,83.6,-227.3872,16.02575,18.6603,-384.9103,59.64699,47.5,81.6,927.1964,211.312,926.7581,199.1588
09.06.2025_15.10.57,0,7730.081,0,-9.917534,42.92173,429.3294,141,135.1,103.3818,-135.0478,-121.6146,74.7,78.4,-229.0148,15.36748,18.11777,-382.5955,59.64301,46,76.3,927.1964,208.5723,926.7581,211.6633
09.06.2025_15.15.59,16,7730.081,2.4,-10.00072,46.73032,325.6872,120.1,117.1,76.15741,-102.3221,-104.7164,70.4,73.4,-218.2943,14.95515,18.06858,-375.1808,68.72215,45.8,69.8,946.2,225.924,945.4032,221.2875
09.06.2025_15.21.04,16,7730.081,11.2,-9.993484,44.48785,281.5249,113.7,111.7,77.01461,-102.9948,-103.8194,67,69.4,-220.6163,15.14757,18.0816,-375.217,68.73011,45,68.2,946.2,223.2545,945.4032,219.3907
09.06.2025_15.26.07,2048,7730.081,19.8,-9.649887,42.63961,261.4728,110.4,106.9,83.76012,-115.2561,-116.1169,62.5,66.1,-230.5556,15.31105,18.24074,-384.0061,68.73011,44.8,64.7,941.6981,226.6967,940.7419,214.3328
09.06.2025_15.31.11,0,7730.081,25.6,-10.13454,44.75188,250.1736,107.2,103.5,84.45457,-110.9158,-110.5903,61,64.3,-230.2517,15.28356,18.15104,-382.8125,68.73011,45.7,63.1,942.7339,224.3083,941.9371,214.4733
09.06.2025_15.36.15,256,7730.081,25.6,-6.886574,30.91725,210.149,96.3,92,62.78573,-93.70657,-100.5208,58.2,61.2,-214.974,13.87442,16.63918,-366.8258,78.64077,46.7,59.3,946.2,226.5562,945.4032,231.4035
09.06.2025_15.41.20,0,0,0,-6.10894,31.58637,178.4795,89.1,83.9,61.17984,-92.68661,-99.16089,56.6,58.5,-222.6779,14.94213,17.87326,-371.0938,78.64077,49.3,57.2,946.2,227.1183,945.4032,222.1305
09.06.2025_15.46.24,0,0,0,-8.438225,54.39453,148.839,84.7,79.10001,57.66421,-78.92792,-83.91205,58.3,58.1,-209.9175,14.05382,16.93432,-361.7621,78.7084,49,59,946.2,225.924,945.4032,227.3992
09.06.2025_15.51.29,128,0,0,-8.937355,47.74305,136.1871,83.8,78.2,85.99537,-124.9349,-128.805,60.2,58.8,-246.1372,15.1577,17.989,-395.6163,61.17875,43,59.4,943.3713,230.8415,942.4949,224.0975
09.06.2025_15.56.34,128,599.0199,0,-9.989876,39.14569,221.8858,103.7,96.3,97.77561,-137.6736,-136.8489,64.6,62.3,-253.4071,14.63397,17.64468,-405.8521,61.17875,44.8,65.4,937.3954,223.395,936.6782,225.081
09.06.2025_16.01.38,128,1674.027,0,-9.613716,42.65408,316.2978,129,120.4,98.31091,-128.4722,-131.9011,69.1,67.2,-243.6198,15.26765,16.41638,-397.7141,61.17477,45.6,70.7,937.3954,217.8453,936.6782,213.1385
09.06.2025_16.06.42,32,2748.01,0,-13.85634,54.56814,425.6293,152.5,145.6,103.389,-167.7951,-161.4873,80,75.4,-269.0104,15.58883,16.60735,-426.0706,50.61958,43.9,83,935.1245,218.056,934.3277,211.2417
09.06.2025_16.11.47,32,3815.079,0,-13.64294,55.74363,498.4773,178.8,171.3,103.3818,-157.6389,-153.8194,88.3,84.2,-262.1311,15.80585,17.06886,-422.8878,50.6156,42.8,90.9,935.1245,212.998,934.3277,218.1965
09.06.2025_16.16.52,32,4877.13,0,-13.19806,57.17593,528.436,186,181.4,103.389,-170.855,-150.8391,91.4,89,-256.0113,16.32234,17.24248,-416.1965,50.61958,43.6,92.7,935.1245,211.593,934.3277,207.4483
09.06.2025_16.21.56,32,5952.15,0,-14.01186,58.47801,532.0566,176.5,173.2,103.3818,-152.3438,-145.6018,89.3,89.5,-251.9966,16.25145,17.27431,-413.1583,50.61958,45.3,91.9,935.1245,210.6095,934.3277,203.0225
09.06.2025_16.27.01,64,7030.417,0,-9.762009,46.43736,509.1001,162,155.1,85.5722,-112.9991,-120.0521,79.10001,83,-227.7778,16.11111,17.01968,-385.9592,59.67882,44.4,80.1,931.1006,213.56,930.264,201.5472
09.06.2025_16.32.06,0,7400.689,0,-10.29731,43.1279,403.7073,134.3,129.7,103.3818,-146.8533,-128.4433,73,76.2,-243.1858,15.71181,15.91001,-391.5654,59.6828,49.2,74.7,931.1006,204.9193,930.264,207.5185
09.06.2025_16.37.10,16,7400.689,5.8,-10.27199,44.66507,315.0246,116.1,113.2,84.19777,-111.7838,-112.2541,67,71.3,-227.105,14.932,16.26157,-378.2191,69.00861,48.8,66.9,944.0088,226.486,943.0925,217.8453
09.06.2025_16.42.15,16,7400.689,14.6,-9.548607,41.44965,273.5677,109.4,106.2,79.1956,-114.1927,-114.1783,61.4,65.2,-228.3203,14.89873,16.19358,-381.4742,70.82285,44.7,63,944.0088,225.0108,943.0925,226.2753
09.06.2025_16.47.21,2048,7400.689,23,-10.07306,43.2581,255.4651,106.5,102.4,81.54659,-113.4332,-117.2164,59.8,63,-234.5486,14.59925,16.26736,-384.0784,70.01121,44.6,61.7,944.0088,224.8,943.0925,225.081
09.06.2025_16.52.25,2,7400.689,24.2,-8.821609,36.55599,233.5033,101.7,98,101.8699,-148.4158,-145.6308,59.4,61.7,-253.4722,17.22801,16.44242,-413.6646,60.04485,48,61.1,944.2479,223.395,943.6901,222.9033
09.06.2025_16.57.29,256,7400.689,24.2,-6.669563,29.8575,196.582,91.00001,85.3,71.67969,-106.5972,-101.9387,56.7,59.2,-220.2691,14.3316,16.01563,-369.4661,78.71636,51.1,57.7,946.2,229.858,945.4032,224.5892
09.06.2025_17.02.33,2,0,0,-8.488861,39.86545,172.5116,87.4,80.7,86.87066,-130.0564,-135.6482,55,56.5,-251.5191,16.08362,16.80845,-404.1884,59.63107,46.8,55.6,944.4072,226.6265,943.6901,227.1885
09.06.2025_17.07.38,4,0,0,-6.756363,63.17636,141.4388,82.7,76.60001,56.41637,-74.9566,-81.2934,60.1,58.9,-205.2734,14.20718,16.52344,-359.2303,79.73886,50.6,60.3,946.2,225.0108,945.4032,225.081
09.06.2025_17.12.43,4,0,0,-6.669563,69.42636,108.9735,74.1,68.4,55.74725,-71.78821,-78.58795,59.4,59.1,-202.0616,15.17506,16.6522,-358.8687,79.73489,49.3,59.1,946.2,226.6967,945.4032,221.8495
09.06.2025_17.17.47,4,0,0,-7.096359,72.54413,90.91074,67.7,63.2,56.23191,-73.24219,-81.30786,58.8,58.6,-206.467,15.50202,16.72164,-360.3516,79.73489,47.8,58.6,946.2,228.8745,945.4032,223.7462
09.06.2025_17.22.51,4,0,0,-7.222946,70.46441,81.20298,63.2,59.2,58.04036,-72.78644,-78.66031,57.5,57.7,-206.2934,15.14902,16.43953,-357.0602,79.7309,46.8,57.40001,946.2,227.1885,945.4032,221.428
09.06.2025_17.27.55,4,0,0,-6.806999,70.0774,75.5136,59.8,56.2,55.35301,-72.02692,-79.29688,55.8,56.3,-206.7491,14.9783,16.45255,-356.3369,80.35952,45.6,55.8,946.2,227.1885,945.4032,236.3913
09.06.2025_17.33.01,128,0,0,-13.72613,57.97165,76.98567,58.7,55.3,75.31105,-104.9696,-112.1383,54.1,54.4,-232.8993,15.86372,15.9592,-377.9297,63.40278,43.4,53.8,944.4869,230.6308,943.6901,221.2172
09.06.2025_17.38.05,128,0,0,-9.599251,39.30845,174.3815,78.2,72.60001,89.43142,-125,-125.7234,60.1,57.9,-239.9957,13.84259,15.19242,-379.7744,60.81669,45,60.2,921.5789,218.337,920.9016,220.3743
09.06.2025_17.43.09,128,1018.039,0,-9.75116,40.91435,296.365,105.9,96.8,93.43895,-122.7864,-127.445,66,63.3,-238.8021,14.60793,16.12413,-387.8762,60.81271,47.7,67.6,921.5789,217.7047,920.9016,209.8367
09.06.2025_17.48.14,32,2081.962,0,-14.27952,56.38744,416.5184,139,127.8,103.3818,-139.0408,-143.8802,70.8,70.4,-256.7491,16.04311,17.17014,-407.2628,55.81959,49.4,75.9,924.1685,215.5972,923.2521,207.0267
09.06.2025_17.53.18,32,3152.119,0,-13.84187,53.84476,457.9355,161.2,150.6,103.3818,-165.1042,-162.037,80.5,79.00001,-268.2509,15.34867,16.97627,-419.4517,50.60764,47.1,85.8,917.3957,205.6217,916.838,207.7292
09.06.2025_17.58.22,32,4220.606,0,-13.79485,55.53386,498.1192,180.3,168.4,103.389,-160.395,-160.3009,85.4,85.4,-259.3316,15.17216,16.88802,-411.7115,50.61162,45.3,90.3,917.3957,206.3242,916.838,201.758
09.06.2025_18.03.27,32,5292.142,0,-14.17824,55.53386,510.3335,182,173.9,103.389,-160.3733,-158.3767,85.1,87,-259.2882,15.09983,16.88223,-409.9392,50.5957,43.6,89.4,917.3957,209.9772,916.838,204.0762
09.06.2025_18.08.31,64,6358.048,0,-9.429253,43.4932,494.7772,165.9,159.5,100.0072,-123.0034,-124.6817,78.5,84.3,-224.8047,14.05237,16.6985,-377.2063,59.9613,42.3,82.3,905.603,200.634,905.1648,190.5883
09.06.2025_18.13.41,0,7123.236,0,-9.067566,44.62529,410.7097,140.2,133.3,103.3854,-137.8689,-124.32,67.9,74.7,-225.8464,14.57321,16.81134,-371.8171,60.41486,41.9,69.8,911.4994,208.221,910.9814,206.7458
09.06.2025_18.18.40,16,7123.236,3.4,-10.05136,44.72295,297.7575,118,113.9,91.06626,-114.6918,-107.5521,63,67.7,-226.9531,15.28646,16.62037,-379.4488,69.77249,43,63.8,945.961,227.5397,944.8455,213.279
09.06.2025_18.23.45,16,7123.236,12,-10.10561,46.61459,259.5233,110.3,107.1,83.4129,-108.7674,-110.5613,61,62.9,-228.2986,15.20399,16.49306,-381.0402,69.76852,43.6,61.5,944.726,221.5685,943.6901,215.3163
09.06.2025_18.28.49,0,7123.236,17,-10.13093,44.58912,237.6013,106,102.9,86.78024,-115.842,-108.6806,59.7,61.5,-225.7379,14.80035,16.29051,-378.1467,69.77249,44.3,61.4,945.0048,222.0603,944.2479,215.8783
09.06.2025_18.33.53,256,7123.236,17,-6.557434,31.24638,203.7037,95.4,90.9,62.30107,-93.70657,-98.26389,57.3,59.9,-217.0356,14.70197,16.37587,-369.213,79.05852,48.9,58.9,946.2,225.2215,945.4032,225.2215
09.06.2025_18.38.58,2,0,0,-7.371239,39.84737,171.9944,88.7,82.9,64.42419,-93.81509,-98.50983,55,56.7,-214.7353,15.90712,17.12963,-378.5084,75.08391,47.1,54.7,946.2,226.4158,945.4032,226.6265
09.06.2025_18.44.02,128,0,0,-10.46007,43.41001,149.7541,87.3,81.1,92.92535,-133.2899,-135.8217,56.6,56,-252.5608,14.80469,15.73351,-396.8823,59.88968,42.1,56.1,944.8455,227.5397,944.208,232.668
09.06.2025_18.49.06,128,0,0,-10.57942,43.34852,129.3837,84.3,77.9,96.52416,-138.4549,-138.4404,55.9,55.5,-253.8846,13.56481,15.44415,-393.5909,59.88968,40.2,54.8,933.73,216.7213,933.1723,221.6387
09.06.2025_18.54.11,128,781.603,0,-10.12008,39.58695,222.3235,100.4,92,93.4932,-131.6406,-133.2899,61.4,58.6,-244.2274,13.98438,15.9158,-390.2995,60.31937,44,61.5,923.1725,225.1512,922.6545,207.7292
09.06.2025_18.59.16,128,1853.018,0,-10.31902,43.03024,283.3153,121.1,109.7,100.1266,-128.5373,-130.3675,68,64.1,-245.0304,14.87124,16.64207,-394.5674,60.31937,45.2,68,923.1725,219.3907,922.6545,220.5147
09.06.2025_19.04.20,32,2924.371,0,-13.64655,55.54832,392.249,151.3,140.2,103.3818,-154.8611,-152.0544,79.7,74.9,-260.9592,15.43403,17.33796,-416.2688,51.36357,46.7,82.8,928.1923,216.0188,927.3159,209.8367
09.06.2025_19.09.24,32,3998.583,0,-13.92867,57.05295,464.6991,172.5,161.4,103.3818,-150.5859,-148.4954,85.4,82.4,-255.3385,15.71325,17.60272,-415.0391,51.36357,43,88.7,928.1923,214.1922,927.3159,209.9772
09.06.2025_19.14.29,32,5074.641,0,-14.16739,63.41869,506.7925,186,176.7,103.389,-131.467,-137.6158,88.10001,86.9,-245.4427,16.15307,17.88628,-406.1053,51.36755,41.6,90.8,931.7381,215.3163,930.8218,203.444
09.06.2025_19.19.33,64,6147.433,0,-9.592018,41.33753,520.0015,175.9,169.8,103.3818,-152.4957,-146.224,85.5,87,-247.1788,15.26476,16.98206,-401.9821,56.20153,41.5,88.7,925.8417,209.345,925.0051,201.6175
09.06.2025_19.24.40,64,7228.515,0,-9.501595,45.08463,506.1559,158.9,147.8,103.3637,-131.9444,-128.2697,73.3,78.7,-233.5938,15.5816,17.38715,-389.4314,60.18012,42.5,75.7,925.8417,211.1013,925.0051,200.353
09.06.2025_19.29.42,2,7506.613,0,-9.179688,37.00087,422.3271,137.4,127.1,103.3818,-135.5252,-130.0203,67.5,74.7,-230.9896,16.2934,18.12934,-398.4375,61.01165,47,73.4,939.2679,243.627,938.989,231.825
09.06.2025_19.34.46,16,7506.613,6,-10.35156,45.98886,335.6337,121.9,115,88.36444,-112.6736,-110.6916,63.5,68.5,-226.1068,14.89873,17.13397,-378.7254,69.09614,44.6,66.6,944.3674,228.9447,943.6901,216.5807
09.06.2025_19.39.51,0,7506.613,11.8,-9.982643,45.98162,294.6542,115.9,109.8,84.04586,-111.5017,-110.5179,62.2,65.8,-228.9713,15.08247,17.14699,-381.438,69.09614,45,65.1,945.0048,225.362,944.2479,218.056
09.06.2025_19.44.55,256,7506.613,11.8,-6.354889,30.21195,246.3542,103.9,97.7,63.07147,-91.05902,-93.48956,59.8,63.7,-212.5,14.97106,17.01534,-366.1025,79.50412,49.5,61.5,946.2,227.1885,945.4032,226.205
09.06.2025_19.49.59,0,0,0,-5.87384,30.21195,199.4864,90.50001,84.3,64.49653,-96.98349,-97.12094,56.4,59.3,-218.3594,14.70776,16.70718,-367.6215,79.50412,49.7,57.1,946.2,222.1305,945.4032,220.4445
09.06.2025_19.55.03,2,0,0,-8.210358,39.99566,167.3792,87.1,81.4,90.13672,-132.8125,-134.0567,56.7,57.3,-243.6415,15.30527,16.52199,-400.3906,60.08463,43.1,57.3,945.204,223.395,944.2479,227.7505
09.06.2025_20.00.09,128,0,0,-9.508827,46.65075,142.7517,84.7,79.3,92.22729,-134.9826,-133.8976,59.2,57.9,-250.5859,14.75694,16.2066,-398.5822,59.48387,40.6,58.4,944.8056,223.114,944.208,229.3663
09.06.2025_20.05.12,128,544.3583,0,-9.675201,37.4783,202.908,97.7,90,96.85329,-138.4983,-140.3501,63.7,60.8,-250.4991,14.02344,16.10677,-394.4589,59.76237,44.1,64.2,919.069,218.7585,918.5909,216.7915
09.06.2025_20.10.17,128,1607.732,0,-10.05859,40.30671,341.8403,130.7,118.5,103.389,-147.7213,-147.0341,66.9,65.8,-251.5842,15.53241,17.36111,-404.2607,59.76237,45.2,68.9,919.069,212.2253,918.5909,215.808
09.06.2025_20.15.22,32,2674.245,0,-14.28313,49.30917,452.8429,157.2,145.6,103.3818,-167.7083,-163.3681,74.1,74.5,-262.6302,14.26215,16.39902,-407.6606,50.13021,45.2,82.4,896.6789,203.725,895.8024,196.981
09.06.2025_20.20.26,32,3739.559,0,-13.62847,55.89916,475.9983,172,161.6,103.3818,-157.0529,-149.6672,78.9,80.7,-251.2153,14.63252,16.6956,-398.4737,50.13817,43.8,85.9,896.6789,200.4232,895.8024,206.6053
09.06.2025_20.25.31,32,4811.516,0,-13.79847,59.06033,510.8507,187.3,177.4,103.389,-151.4757,-145.7899,84.3,86.10001,-245.5512,15.41377,17.568,-397.4247,50.57183,45,90.60001,900.5035,200.0017,899.9059,200.9853
09.06.2025_20.30.35,32,5872.813,0,-14.52184,58.3695,515.1476,174.7,167.7,103.3818,-146.4409,-145.2402,81.1,86.8,-245.6814,15.23727,17.4783,-395.7249,50.29333,43.6,88.9,904.8062,205.2705,903.9696,208.502
09.06.2025_20.35.45,64,6984.256,0,-10.1671,46.02503,476.2768,151.8,142.5,103.3782,-134.0712,-123.0324,71.4,80.60001,-228.5156,14.82639,17.09491,-376.4829,59.59129,46.8,79.3,909.2285,204.4275,908.6707,197.9645
09.06.2025_20.40.43,0,7419.608,0,-10.02605,41.49305,381.2681,135.1,127.9,101.6855,-132.4219,-126.6638,67.8,74.6,-231.5321,14.50087,16.45978,-374.8192,59.59129,46.2,73.1,909.2285,208.7128,908.6707,208.5723
09.06.2025_20.45.48,16,7419.608,6,-10.13454,46.36863,300.7813,119.1,114.1,81.87572,-104.3403,-104.6586,63.8,68.3,-224.4792,15.06655,17.33507,-377.0255,70.02315,43.9,65.3,945.961,221.5685,945.1243,217.8453
09.06.2025_20.50.53,0,7419.608,12.2,-9.660736,44.80613,262.6266,111.2,106.3,79.95876,-106.8793,-107.7691,61.4,65.4,-224.3273,14.89149,16.98929,-377.3871,70.02315,45,64.2,945.0048,225.0108,944.8056,228.5935
09.06.2025_20.55.57,256,7419.608,12.2,-6.441696,28.13947,223.8752,99.4,94.2,64.17462,-93.22916,-94.95081,59.3,62.4,-220.5946,15.19097,16.43085,-370.298,79.00681,50,60.8,946.2,227.8208,945.4032,226.5562
09.06.2025_21.01.01,2,0,0,-6.293404,30.48322,187.3517,89.6,82.9,64.27589,-95.44272,-98.37964,55.8,58.5,-219.9653,14.99277,15.99103,-369.1768,79.00681,48.7,56.6,946.2,231.4035,945.4032,224.9405
09.06.2025_21.06.06,2,0,0,-8.105469,35.86878,161.4511,86.8,81.3,93.56192,-140.0825,-138.5995,56.2,57.6,-257.3351,15.48901,16.77807,-410.1563,59.54752,43.1,57.6,945.4032,225.2917,944.8455,230.7713
09.06.2025_21.11.10,2,0,0,-7.584641,36.45472,141.2797,83.8,78.4,91.42433,-137.8689,-138.2668,58,58.4,-251.1719,16.04022,17.01678,-414.3519,59.54752,41.9,58.8,945.4032,225.5025,944.8455,231.1225
09.06.2025_21.16.15,4,0,0,-6.054688,55.89916,118.3232,78.6,73.1,58.19951,-75.45575,-80.6279,59.1,58.5,-210.9158,13.18287,15.84925,-357.024,79.44444,46.3,58.7,946.2,231.9655,945.4032,221.709
09.06.2025_21.21.19,4,0,0,-7.316986,64.14569,93.69575,70.4,64.9,59.89945,-79.05817,-83.82523,57.1,57.2,-210.3733,14.54427,15.66261,-355.6134,79.44444,47.5,56.4,946.2,230.139,945.4032,230.7713
09.06.2025_21.26.24,4,0,0,-7.490593,64.15292,81.56105,64.7,59.3,60.19242,-79.75256,-83.14526,54.9,55.2,-213.5634,14.72367,15.8261,-359.6644,79.43649,46.6,54.5,946.2,225.924,945.4032,227.9612
09.06.2025_21.31.28,4,0,0,-6.958916,59.29181,74.91681,60.5,55.8,55.91001,-74.89148,-84.30267,52.9,53.4,-210.9158,14.26794,15.93171,-356.9517,79.44444,45.6,52.5,946.2,227.7505,945.4032,231.825
09.06.2025_21.36.33,4,0,0,-6.951675,60.17795,70.89844,57,53,54.59708,-73.3941,-81.30786,52.1,52.1,-207.8559,14.51099,15.63657,-354.7092,79.44444,45.6,51.8,946.2,226.205,945.4032,218.7585
09.06.2025_21.41.38,4,0,0,-7.034866,63.52719,68.27257,54.7,51.1,57.03849,-73.50262,-81.46701,51.3,51.2,-203.993,13.85706,15.43981,-351.888,80.08102,44.3,50.9,946.2,231.3333,945.4032,227.048
09.06.2025_21.46.43,8,0,0,-10.19242,91.35923,70.10272,53.2,49.7,70.29803,-83.48523,-88.65741,50.2,50.1,-215.7335,14.08131,15.56424,-360.6771,76.19394,42.8,50.1,946.2,226.9075,945.4032,233.23
09.06.2025_21.51.47,128,506.397,0,-10.07306,39.70631,132.845,65.7,61.3,91.08434,-130.7943,-134.2448,55.4,52.3,-250.8247,13.91493,15.27054,-394.9653,61.17079,45.8,56.1,928.033,216.0188,927.3159,230.2092
09.06.2025_21.56.49,128,1564.615,0,-9.863281,41.40625,298.792,105.2,95.1,102.4703,-128.7109,-130.0637,64.4,60.1,-241.5365,14.41117,16.07205,-392.1441,59.64301,49.1,65.4,925.523,222.271,925.0051,218.056
09.06.2025_22.01.49,32,2616.293,0,-14.23973,54.65133,361.3354,134.6,123.9,103.3854,-151.9965,-168.0556,73.8,67.6,-274.9349,15.47164,15.95052,-424.9493,50.90603,47.1,75.3,924.049,220.3743,923.2521,206.0433
09.06.2025_22.06.49,32,3667.075,0,-13.78761,52.82479,442.8168,159.7,149.1,103.3818,-170.0521,-164.3808,78.4,77.1,-271.1154,15.20399,16.06626,-423.7197,50.90603,45,84.2,922.8538,214.2625,922.0968,206.254
09.06.2025_22.11.49,32,4720.668,0,-13.69358,54.04369,482.3242,175.6,163.4,103.3818,-164.5833,-158.1308,81.7,82.4,-263.2596,15.21701,16.16898,-418.439,50.91001,43.4,87.3,922.8538,212.5063,922.0968,207.5185
09.06.2025_22.16.49,32,5787.464,0,-13.77315,56.6153,463.227,177.8,165.8,103.389,-157.6606,-152.7344,81.8,84.4,-261.9141,15.16782,16.37731,-412.3625,50.90603,43.1,88.4,922.8538,206.1135,922.0968,200.7745
09.06.2025_22.21.49,64,6890.587,0,-10.35518,45.98524,483.8759,177.9,163.8,102.5825,-131.1632,-129.7888,74.7,81.9,-233.7456,15.1114,16.09086,-381.7997,59.10192,44,80.4,906.7983,201.477,906.36,199.2992
