SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
30.08.2024_14.24.38,2,0,0,-8.268234,39.1493,182.4978,89.2,87.6,32.15422,-118.2943,-131.5393,55.4,58,-210.1129,17.90075,20.75665,-411.4222,65.74617,48.1,56.5,946.2,230.6308,945.4032,227.1183
30.08.2024_14.29.38,4,0,0,-6.452545,58.84693,149.7938,82.9,82.2,22.74667,-79.88281,-89.67014,57.6,58.5,-192.0139,14.08999,18.31742,-368.2003,78.60894,48.9,59.8,946.2,230.982,945.4032,231.6142
30.08.2024_14.34.38,4,0,0,-6.213829,73.61111,115.5382,73,72.9,40.47309,-79.77429,-87.09491,57.6,58,-188.5417,15.0434,18.63715,-366.4641,78.6169,47.4,58.2,946.2,229.296,945.4032,222.7628
30.08.2024_14.39.38,8,0,0,-8.930122,71.02864,94.96889,66.5,65.9,41.79326,-91.97049,-97.67072,56.3,56.8,-196.3108,15.61777,18.93085,-376.7361,75.16348,45.3,56.3,946.2,230.701,945.4032,226.486
30.08.2024_14.44.38,128,0,0,-14.07335,55.41812,94.33231,66.7,66.5,42.48409,-116.5799,-123.1916,55.7,55.8,-218.5547,15.23003,18.82089,-397.0269,65.67455,42.4,56,946.2,229.3663,945.4032,223.676
30.08.2024_14.49.38,128,483.5639,0,-9.490738,41.31945,144.3432,82.7,81.4,45.37399,-127.8863,-136.5741,57.9,56.7,-228.4722,15.06366,18.56337,-408.0947,66.36285,45.2,58.9,946.2,236.1103,945.4032,223.8165
30.08.2024_14.54.38,128,1478.372,0,-9.809029,43.10257,229.6839,113.6,110.1,48.16623,-131.9444,-142.9688,62.1,60.4,-229.7526,15.36748,18.85272,-412.1456,65.17722,43.7,63.6,946.2,235.9697,945.4032,222.4818
30.08.2024_14.59.38,32,2473.797,0,-14.04803,58.38397,278.1431,133.5,130.5,51.37442,-135.6554,-143.1279,67.3,65,-236.2196,15.19242,18.90191,-415.7986,60.78089,43.1,70.4,946.2,226.6265,945.4032,226.6967
30.08.2024_15.04.38,32,3467.76,0,-13.21253,67.12239,328.7109,146.3,145.6,61.61386,-131.5538,-142.202,73.2,72.4,-227.691,15.65972,19.35764,-414.0987,60.78089,44.5,79.00001,946.2,219.3205,945.4032,226.9778
30.08.2024_15.09.38,32,4468.525,0,-14.55801,70.63441,398.4556,168.7,168.7,70.79716,-128.6241,-134.7078,78.3,78.8,-225.3689,15.9838,19.83218,-414.388,60.78089,42.5,83.9,946.2,221.2172,945.4032,221.2875
30.08.2024_15.14.38,32,5470.559,0,-13.34274,80.43258,433.6661,182.6,183.4,79.05454,-116.9705,-130.8449,83.3,84.1,-221.5929,16.48003,20.34433,-413.8817,60.78089,45.8,90.9,946.2,227.7505,945.4032,212.998
30.08.2024_15.19.38,64,6469.096,0,-9.979019,52.56076,461.6356,184.3,184.3,73.20964,-117.513,-123.8715,80.5,85.7,-207.1181,16.60735,20.31105,-401.4756,64.103,45,85.5,946.2,216.4403,945.4032,209.064
30.08.2024_15.24.38,64,7425.678,0,-11.28834,49.63469,452.1267,165.9,164.2,17.09708,-107.7691,-126.2442,70.7,79.6,-209.0929,16.34404,20.0897,-399.4141,64.103,42.1,78,946.2,221.3578,945.4032,207.7995
30.08.2024_15.29.38,16,7425.678,1.4,-9.197769,47.1752,331.6551,127.8,127.5,27.94416,-111.0677,-111.5741,62.4,71.10001,-208.6154,14.85677,18.94386,-387.2613,69.51787,42.2,67,946.2,224.3083,945.4032,227.4695
30.08.2024_15.34.38,16,7425.678,9.6,-10.04774,47.86603,282.3206,113.5,113.2,22.77561,-105.4688,-114.728,59.9,65.7,-201.3021,15.2879,19.34896,-386.6464,69.52583,44.2,64.7,946.2,227.2587,945.4032,215.1758
30.08.2024_15.39.38,2048,7425.678,17.6,-10.02966,47.86965,257.4544,109,108.7,33.99884,-107.6389,-115.0752,59.4,64.3,-208.7022,15.56279,19.38657,-391.2399,69.52583,45.3,64.3,946.2,222.1305,945.4032,211.7335
30.08.2024_15.44.38,2048,7425.678,26,-10.10561,47.6671,245.1606,107.4,107.1,41.91623,-109.9609,-114.294,60.9,63.5,-207.8776,15.46875,19.4184,-392.4335,69.51787,47.7,63.9,946.2,227.1885,945.4032,213.4897
30.08.2024_15.49.46,2048,7425.678,34.4,-9.805412,45.59824,235.2141,105.2,104.5,23.20964,-106.0764,-118.3304,59.7,62.3,-208.4635,15.69444,19.27517,-392.5781,69.51787,46.8,61.8,946.2,228.172,945.4032,212.7872
30.08.2024_15.54.38,2048,7425.678,41.2,-10.10923,46.63267,231.4742,104.3,103.3,34.90668,-106.4019,-113.3102,58,61.4,-207.7474,15.4702,19.21152,-390.9867,69.51787,46.9,61.4,946.2,232.668,945.4032,220.866
30.08.2024_15.59.38,0,7425.678,41.4,-6.673172,31.21021,199.1283,95.6,94.4,6.423611,-91.14581,-101.1863,55.8,59.2,-201.5191,15.25174,19.06539,-381.4742,78.60496,50.6,58.2,946.2,236.6722,945.4032,231.1225
30.08.2024_16.04.38,2,0,0,-7.157845,41.2471,163.7985,86.4,85.2,33.84332,-126.1936,-132.9716,53,55.8,-222.9167,16.50318,19.17824,-408.6733,61.42144,46,55.1,946.2,230.139,945.4032,223.1842
30.08.2024_16.09.38,128,0,0,-10.09476,48.46643,140.9614,83.2,82.9,34.97541,-109.9826,-119.3432,55.8,56.3,-212.934,15.23293,18.86285,-392.9036,66.08434,42.5,56.7,946.2,233.3003,945.4032,220.2337
30.08.2024_16.14.38,128,418.9311,0,-9.273727,44.7338,170.2438,91.5,90.50001,33.40929,-117.1658,-123.452,59.9,58.7,-220.7682,15.09838,18.85272,-399.1609,66.08434,43.9,61.5,946.2,230.701,945.4032,223.0437
30.08.2024_16.19.38,128,1413.564,0,-9.747543,46.84968,241.2218,118.3,115.2,37.19256,-114.0842,-121.8316,66.7,63.9,-216.9488,15.31973,18.99884,-398.5822,66.08434,45.2,67.9,946.2,223.957,945.4032,228.1017
30.08.2024_16.24.39,32,2415.964,0,-13.53805,67.13686,284.5088,135.1,132.4,79.62601,-130.3603,-132.7691,72,69.4,-222.5912,15.83767,19.38513,-408.0947,60.07668,46.3,74.6,946.2,227.5397,945.4032,227.7505
30.08.2024_16.29.38,32,3417.234,0,-13.22338,75.71614,314.5074,142.1,141.4,62.91595,-120.9853,-128.1105,75.7,74.3,-217.8603,15.693,19.52546,-404.4415,60.07668,42.9,78.2,946.2,221.709,945.4032,221.0065
30.08.2024_16.34.38,32,4418.533,0,-13.3138,86.06048,402.3148,168.9,168,87.78935,-112.1311,-120.6308,82.6,80.3,-214.1276,16.04456,20.0217,-405.201,60.08066,41.9,86,946.2,220.304,945.4032,210.1178
30.08.2024_16.39.38,32,5413.533,0,-14.34824,89.57972,462.1925,190.8,190.5,82.70761,-125.9549,-129.3982,87.6,86.4,-218.4028,16.70428,20.27344,-413.52,60.07668,42.8,91.4,946.2,220.585,945.4032,203.9358
30.08.2024_16.44.38,64,6406.552,0,-10.51794,54.69835,482.0457,185,184.9,52.98032,-116.4063,-122.6852,82.10001,86.4,-205.9896,16.40336,20.43982,-401.8012,64.82314,41.9,85.7,946.2,219.6015,945.4032,224.8
30.08.2024_16.49.38,64,7403.666,0,-9.150749,45.72844,458.0946,164.1,162.1,30.80512,-121.0286,-125.7957,71.6,78.4,-211.8489,16.46846,20.10995,-402.8501,64.82314,42.2,75.3,946.2,223.0437,945.4032,222.9735
30.08.2024_16.54.38,0,8090.29,0,-9.592018,43.17492,410.6699,145.4,143.4,56.88296,-123.8281,-128.7616,68.7,72.3,-214.6918,15.77546,19.45313,-399.5949,64.83109,44.7,70.3,946.2,219.6718,945.4032,220.7957
30.08.2024_16.59.38,16,8090.29,4.6,-10.27561,48.32176,327.8754,123.6,122.9,33.14164,-111.6103,-117.202,65,67.9,-208.3116,15.83478,19.38802,-392.2888,69.45421,45,65.7,946.2,227.048,945.4032,215.246
30.08.2024_17.04.38,16,8090.29,13.4,-10.03327,44.44445,284.111,113.8,113,29.55006,-112.3915,-120.2546,60.7,65.5,-211.5451,15.09404,18.79774,-388.8165,69.45421,44.6,65.1,946.2,228.9447,945.4032,220.6553
30.08.2024_17.09.38,2048,8090.29,21.6,-10.01519,44.88209,255.6243,107.5,106.7,37.00087,-110.2647,-119.7338,58.7,64.6,-214.3012,14.98553,18.88889,-391.2761,69.45421,45,64.7,946.2,228.5233,945.4032,227.8208
30.08.2024_17.14.38,2048,8090.29,29.8,-12.69531,51.66377,242.296,105,103.7,39.9197,-112.1311,-118.4607,58.2,63.7,-213.7153,14.85966,19.1059,-393.3015,69.45421,45.8,63.9,946.2,231.7547,945.4032,228.453
30.08.2024_17.19.38,256,8090.29,31.4,-5.924484,29.92622,226.5806,101.1,99.8,16.84751,-91.44968,-100.8536,57.40001,62.4,-200,14.96673,19.0408,-381.7635,79.85026,48,61.8,946.2,229.296,945.4032,219.6015
30.08.2024_17.24.38,2,0,0,-7.845047,39.45674,189.341,89.3,87.6,24.43576,-115.3646,-127.6042,54.2,58.4,-207.7474,18.15683,22.12384,-415.437,64.85894,48.2,56.7,946.2,229.5067,945.4032,230.5605
30.08.2024_17.29.38,4,0,0,-6.445313,55.12876,151.3057,80.5,80.4,27.40162,-82.92102,-93.60532,56.4,58,-192.8169,14.14786,18.40856,-368.0556,78.99487,49.7,58.3,946.2,229.296,945.4032,225.7133
30.08.2024_17.34.38,4,0,0,-7.049332,66.10605,117.4081,71.10001,71.2,35.87963,-81.79254,-87.35532,55.4,56.7,-192.5781,14.56308,18.38831,-365.2706,78.99487,49.7,56.6,946.2,235.0565,945.4032,221.7793
30.08.2024_17.39.38,128,0,0,-12.01534,49.36704,105.8702,68.5,68.5,47.15712,-116.0373,-125.1736,54.7,55.1,-210.9592,16.30353,19.72367,-395.4716,65.03002,42.7,55,946.2,232.7383,945.4032,230.2795
30.08.2024_17.44.38,128,0,0,-10.25752,40.63585,123.7739,76.60001,75.6,26.24422,-122.2873,-131.1487,57.40001,56.4,-226.0851,14.80179,18.56337,-402.4161,65.01809,42.1,58.5,946.2,231.7547,945.4032,233.6515
30.08.2024_17.49.38,128,808.473,0,-8.412903,41.12413,155.2047,90.1,88.10001,39.15654,-123.1771,-132.0746,61,59.6,-224.8481,15.15191,18.99595,-404.9841,65.02206,44,62.5,946.2,232.3167,945.4032,227.4695
30.08.2024_17.54.39,128,1814.016,0,-10.24667,46.02503,185.7205,104.2,101,43.71745,-117.5781,-126.36,64,63.9,-221.0938,15.38484,19.28096,-403.7543,65.02206,46.5,66.5,946.2,228.5233,945.4032,214.1922
30.08.2024_17.59.38,32,2808.673,0,-13.1004,60.57581,231.156,125.6,122.7,45.98886,-121.3325,-137.2685,70.4,67.7,-228.0816,15.12876,19.04225,-409.9031,59.51172,42.3,72.8,946.2,222.9033,945.4032,216.7915
30.08.2024_18.04.38,32,3805.724,0,-13.78038,66.27242,303.7652,145.2,143.2,83.94459,-136.1328,-141.1024,75.7,74,-235.1346,15.21412,19.08999,-417.3177,59.52365,42.7,80,946.2,222.0603,945.4032,223.7462
30.08.2024_18.09.38,32,4809.54,0,-12.79297,75.09766,402.0363,174.7,172.9,84.92477,-122.1788,-126.3744,82.9,81,-221.3759,15.68721,20.00434,-412.8328,59.51968,44.2,87,946.2,219.18,945.4032,218.4775
30.08.2024_18.14.38,32,5812.91,0,-14.05527,84.03863,456.5032,189,188.6,103.002,-131.0764,-129.3982,87.5,86.10001,-218.4896,16.58854,20.60475,-416.5943,59.52365,46,90.9,946.2,215.3163,945.4032,222.6925
30.08.2024_18.19.38,64,6808.424,0,-9.982643,46.98351,459.885,171.7,169.8,25.50636,-125.5642,-128.5735,74.4,81.9,-210.8507,16.46846,19.86979,-401.0417,64.33377,43.3,79.8,946.2,222.4818,945.4032,211.3822
30.08.2024_18.24.38,64,7808.055,0,-10.00072,46.24204,404.6224,143.7,141.7,40.61777,-123.2422,-130.7292,66.1,75.5,-215.0391,16.05035,19.75839,-403.3927,64.33377,43.1,73.7,946.2,227.8208,945.4032,209.7665
30.08.2024_18.29.38,16,7857.418,1,-9.18692,41.74624,328.8701,123.4,122.2,41.47497,-124.1971,-125.3038,63,71.3,-223.8281,14.32726,17.93837,-393.8802,67.48481,45.2,69.3,946.2,223.6058,945.4032,227.3992
30.08.2024_18.34.38,16,7857.418,9.400001,-10.45284,46.50246,283.7927,114,112.7,41.48944,-110.395,-118.3449,60.8,67.4,-210.7422,15.18374,19.07697,-390.625,69.00065,44.3,66.6,946.2,229.2258,945.4032,217.7047
30.08.2024_18.39.38,2048,7857.418,18,-9.946472,44.95804,256.1415,108.5,107.3,35.30816,-113.4332,-122.2801,58.9,64.4,-213.52,15.31539,19.1305,-393.5547,69.00861,43.7,64.2,946.2,227.048,945.4032,231.6142
30.08.2024_18.44.38,256,7857.418,21.6,-8.32972,37.10938,235.5324,103.3,102.1,30.02025,-111.1328,-120.978,58.2,63,-215.1259,15.06221,19.21586,-393.8802,70.35337,45.1,63.3,946.2,228.2422,945.4032,225.5025
30.08.2024_18.49.38,0,0,0,-5.805122,31.42723,197.9745,91.4,89.3,17.27069,-94.29251,-104.2101,55.2,59.6,-200.6293,14.82205,18.80787,-377.3148,79.24154,49.9,57.5,946.2,231.3333,945.4032,227.1885
30.08.2024_18.54.39,8,0,0,-9.244797,53.77604,165.549,85.4,83.9,29.409,-95.55124,-104.5139,54.7,57.3,-211.0026,13.31019,17.68374,-379.4488,72.77235,43.9,57.40001,946.2,231.3333,945.4032,223.8867
30.08.2024_18.59.38,4,0,0,-7.505066,70.01953,139.8076,81,80.4,38.72974,-77.1701,-86.58856,55.7,56.4,-192.5564,14.56019,18.63715,-367.1875,78.8198,42.7,57,946.2,226.2753,945.4032,230.8415
30.08.2024_19.04.38,128,0,0,-11.68981,53.02373,117.6468,75.4,74.8,48.30368,-111.3064,-120.5729,55.7,56.5,-211.1545,15.64815,19.08275,-389.3953,66.25144,43.1,56.1,946.2,229.9283,945.4032,231.825
30.08.2024_19.09.38,128,200.957,0,-10.37688,44.20935,127.5535,80.60001,79.3,35.49986,-116.862,-126.6348,57.5,56.7,-221.1154,14.86545,18.98438,-398.1843,66.25144,42.8,58.1,946.2,232.8788,945.4032,225.4323
30.08.2024_19.14.38,128,1197.078,0,-9.960938,44.98698,180.787,97.3,94.6,38.29572,-114.8654,-126.8229,61.3,59.2,-221.2457,15.2879,19.32002,-403.2479,66.25144,46.5,63.2,946.2,232.8788,945.4032,222.552
30.08.2024_19.19.38,32,2198.745,0,-14.50014,59.85604,233.8216,118.1,113.9,62.23958,-129.2318,-138.0208,66.6,63.6,-229.6007,15.64091,19.31568,-411.2413,59.63903,47.1,67.7,946.2,226.4158,945.4032,220.5147
30.08.2024_19.24.38,32,3198.469,0,-13.057,62.13108,253.1973,127.5,125.5,53.21181,-126.4757,-132.7836,71.2,69,-226.454,15.73785,19.67448,-411.8923,59.63107,44,72.7,946.2,221.7793,945.4032,224.238
30.08.2024_19.29.38,32,4197.889,0,-13.38252,57.93548,276.5119,128.5,127.6,66.28689,-139.8654,-146.8895,70.6,70.6,-233.2899,16.12124,20.17216,-424.1536,59.63107,42.5,73.4,946.2,222.4115,945.4032,223.6058
30.08.2024_19.34.38,32,5193.4,0,-13.3355,64.3193,349.877,148,146.3,74.44661,-132.921,-142.0428,76.1,74.6,-232.6389,15.94473,20.08536,-422.6345,59.63107,45.6,80.1,946.2,224.7297,945.4032,231.9655
30.08.2024_19.39.38,64,6186.385,0,-9.924767,51.76505,420.3776,172.2,170.7,55.2011,-121.3759,-128.6024,79.2,80.8,-218.9887,15.48466,19.80614,-407.8414,64.33377,43,86.2,946.2,221.2172,945.4032,214.7542
30.08.2024_19.44.38,64,7191,0,-9.971786,49.08131,444.6072,180.8,177.5,12.43128,-109.5486,-129.2679,72.8,79.8,-217.3394,16.32813,20.18808,-407.7691,64.33377,41.4,81,946.2,221.99,945.4032,217.9155
30.08.2024_19.49.38,64,8187.127,0,-9.82711,45.73206,423.7594,159.2,155.9,44.90379,-121.2456,-133.9554,67.5,75.7,-218.75,15.89265,19.58478,-405.4543,64.33377,43.7,74.8,946.2,223.4653,945.4032,216.1592
30.08.2024_19.54.38,0,8557.597,0,-9.841576,43.75362,365.7118,136.1,134,31.68403,-124.5226,-131.3513,63.4,72.3,-220.204,15.32697,19.0408,-400.5353,64.33775,44.4,70.9,946.2,213.4195,945.4032,218.5478
30.08.2024_19.59.38,16,8557.597,6,-10.3805,45.67781,296.5639,116.1,115.1,43.46065,-111.7188,-118.3594,59.5,67.6,-212.2396,15.31684,18.98872,-393.2653,69.23141,44,66.3,946.2,230.8415,945.4032,228.6638
30.08.2024_20.04.38,16,8557.597,14.4,-10.14178,46.76287,265.3718,110.3,109.1,35.6807,-109.7439,-119.4879,58.7,65.1,-213.6719,15.0246,18.83825,-391.4207,69.23936,45.4,64.3,946.2,230.6308,945.4032,226.1348
30.08.2024_20.09.38,256,8557.597,17.2,-6.535736,28.92795,245.2004,106.1,104.7,19.65784,-101.3455,-112.0226,58.6,63.4,-209.2014,14.71354,18.67766,-386.9719,76.49631,45.4,62.7,946.2,226.6967,945.4032,217.0725
30.08.2024_20.14.38,2,0,0,-6.047455,35.9592,202.351,91.8,90.2,16.07711,-93.14236,-99.98553,54.8,59.1,-199.7613,16.06337,19.69763,-388.3464,79.63144,49,56.4,946.2,229.9283,945.4032,225.081
30.08.2024_20.19.38,128,0,0,-13.13296,49.09578,170.4825,86.10001,85.1,32.8559,-118.0121,-126.2008,55.7,57.3,-222.4826,14.65278,18.56626,-398.6907,63.84838,41.4,57,946.2,228.5233,945.4032,229.4365
30.08.2024_20.24.38,128,0,0,-10.00796,41.29774,160.5758,88.50001,87,34.32798,-124.566,-132.5955,56.8,57.40001,-227.691,14.47627,18.45197,-401.8735,63.8444,41.8,57.6,946.2,227.61,945.4032,230.3497
30.08.2024_20.29.38,128,0,0,-10.14902,42.88556,142.513,85.8,84.5,35.60113,-121.0069,-128.2118,55.7,56.3,-226.888,14.12616,18.12066,-398.112,63.84043,41.2,55.6,946.2,231.8953,945.4032,219.8825
30.08.2024_20.34.38,128,865.9418,0,-9.928391,41.13498,202.1918,101.9,98.60001,41.00477,-121.3542,-135.0261,60.4,58.5,-227.9948,15.05208,18.92795,-408.4563,63.8444,42.1,61.5,946.2,228.8042,945.4032,220.2337
30.08.2024_20.39.38,128,1866.317,0,-10.1671,42.31409,222.6418,117,112.9,39.07335,-122.1788,-127.8646,63.7,61.2,-225.0868,15.39207,19.39815,-409.2521,63.8444,41.9,63.8,946.2,229.9985,945.4032,225.9942
30.08.2024_20.44.38,32,2871.27,0,-13.03892,65.24884,228.8086,123.8,120.7,55.30599,-121.7231,-127.9659,69.3,66,-224.3706,15.46007,19.6412,-411.7839,60.58594,44.4,69.9,946.2,226.5562,945.4032,231.3333
30.08.2024_20.49.38,32,3874.95,0,-14.15292,67.08261,265.4116,128.8,127.3,69.06829,-127.3004,-136.4583,71.2,69.60001,-226.7144,15.87095,19.57031,-413.954,60.58196,41.7,73.2,946.2,218.1263,945.4032,223.395
30.08.2024_20.54.38,32,4870.437,0,-13.96484,66.73177,359.7041,152.2,149.9,50.09766,-127.5608,-138.0932,75.8,74.3,-231.033,16.26447,20.35156,-424.0452,60.58196,42.4,80.1,946.2,221.709,945.4032,216.089
30.08.2024_20.59.38,32,5866.261,0,-13.53805,71.99436,435.0188,177.4,175.1,48.65813,-123.6328,-133.2465,83.3,80.7,-223.3507,16.45255,20.50926,-418.2219,60.58196,46.5,87.1,946.2,215.1758,945.4032,209.9772
30.08.2024_21.04.38,64,6859.047,0,-9.747543,47.39222,455.429,179.9,176.7,78.85561,-128.2118,-128.4578,74.8,80.7,-218.967,16.63628,20.61632,-412.8328,63.91602,42.8,79.8,946.2,220.1635,945.4032,213.7005
30.08.2024_21.09.38,64,7853.425,0,-9.877747,49.79745,435.8941,156.8,153.6,70.1823,-135.5903,-134.6643,68.3,75.9,-221.7014,16.25,20.00868,-410.4094,63.91999,43.8,75.6,946.2,226.5562,945.4032,224.1678
30.08.2024_21.14.38,16,8124.628,0,-8.933739,39.45674,376.0164,139.4,136.8,31.88296,-132.921,-140.0174,64.7,73.1,-219.9219,16.70862,20.41377,-412.7966,63.26751,45.5,72.7,946.2,226.205,945.4032,225.2215
30.08.2024_21.19.38,16,8124.628,8.2,-9.581161,46.50969,316.3375,123.8,122.1,28.19734,-109.2665,-118.0989,60.3,68.3,-209.2448,15.82321,19.67159,-394.0249,69.80433,43.6,66.3,946.2,217.775,945.4032,214.1922
30.08.2024_21.24.38,2048,8124.628,15.2,-12.09129,50.33999,279.3367,115.8,114,29.91537,-108.2465,-117.4045,59.6,64.6,-210.829,15.65683,19.66435,-394.0972,69.80433,44.7,63.7,946.2,230.42,945.4032,217.1428
30.08.2024_21.29.38,256,8124.628,17.4,-6.752747,30.26259,256.1415,110.4,108.5,27.40885,-94.68317,-103.342,58.9,63.6,-206.6406,14.12182,18.24219,-378.6892,78.66862,48.4,63.5,946.2,225.8537,945.4032,218.899
30.08.2024_21.34.38,0,0,0,-5.794266,31.05831,209.7512,94.7,92.8,12.53979,-95.72482,-106.6696,55.1,59.5,-202.6693,15.30816,19.09144,-382.053,78.66862,50.1,56.9,946.2,228.1017,945.4032,222.1305
30.08.2024_21.39.38,2,0,0,-8.083763,39.71354,171.1987,86.2,84.9,29.91898,-138.2813,-143.6198,55.3,57.1,-235.6988,16.24421,19.90596,-424.1898,59.9056,44.6,57.6,946.2,234.916,945.4032,234.7755
30.08.2024_21.44.38,128,0,0,-10.51433,47.02691,144.3432,82.3,81.6,37.92679,-123.7847,-131.6551,55.9,56.9,-226.0634,15.05642,18.67043,-400.68,64.45711,41.5,57.2,946.2,229.7175,945.4032,221.9197
30.08.2024_21.49.38,128,0,0,-10.17796,49.01982,124.2513,78.7,77.9,40.72627,-123.3724,-127.7344,55.1,55.9,-225.0434,14.81192,18.53877,-399.9927,64.45711,40,56,946.2,231.6845,945.4032,223.957
30.08.2024_21.54.38,128,0,0,-9.888603,38.85272,112.3155,75.6,74.7,31.977,-129.579,-136.1979,54.5,54.6,-229.8828,14.50955,18.60822,-403.7182,64.46108,40.6,54.8,946.2,230.0688,945.4032,222.2008
30.08.2024_21.59.38,128,0,0,-9.942856,42.78791,116.2146,78.1,76.60001,33.74566,-122.8516,-132.0602,56,55.4,-225.7596,14.5978,18.52865,-401.3672,64.45711,42.8,55.8,946.2,228.3125,945.4032,235.197
30.08.2024_22.04.38,128,631.2515,0,-10.18519,41.44965,165.4695,90.8,88.00001,32.43634,-127.3654,-139.0336,58.6,56.6,-232.3351,15.66117,19.50521,-415.7986,64.45711,39.6,59.2,946.2,234.073,945.4032,228.9447
30.08.2024_22.09.38,128,1632.209,0,-9.497978,42.83854,276.4323,126,119.6,34.61372,-121.6797,-133.2755,64.7,61.7,-228.0599,16.25145,20.38629,-419.3793,64.45711,39,65.1,946.2,234.4945,945.4032,227.329
30.08.2024_22.14.38,32,2635.74,0,-12.26852,66.10605,343.9887,145.8,141.2,55.85938,-120.9636,-129.8466,71.9,69.3,-221.7448,16.61748,20.67998,-417.5709,60.73314,39,75,946.2,227.048,945.4032,213.7005
30.08.2024_22.19.38,32,3630.344,0,-13.62486,74.09939,320.6742,138.2,137.3,61.57769,-120.0304,-125.8391,73.5,74,-217.0573,16.386,20.26331,-408.8903,60.72519,40.9,78.1,946.2,228.5935,945.4032,216.932
30.08.2024_22.24.38,32,4631.719,0,-13.79847,87.92317,375.3002,155.1,154,84.42202,-118.9236,-125.0868,78.7,79.5,-217.1007,16.62326,20.37616,-410.6988,60.73314,41.9,85.8,946.2,221.4983,945.4032,213.841
30.08.2024_22.29.38,32,5629.705,0,-13.44039,90.24161,447.8697,180.4,179.9,81.60084,-117.079,-125,84.3,85.8,-214.1927,17.03559,20.67708,-410.8796,60.72121,39.9,91.5,946.2,224.7297,945.4032,221.5685
30.08.2024_22.34.38,64,6626.455,0,-10.2322,55.40003,475.8391,184.6,183,36.28111,-97.85156,-113.3681,81.5,85.2,-203.0816,17.27286,20.8015,-401.6204,64.19452,39,84.1,946.2,224.6595,945.4032,212.7872
30.08.2024_22.39.38,64,7621.75,0,-9.8452,55.36748,474.1681,167.5,165.2,53.66391,-119.618,-115.3357,74.9,79.5,-206.2066,17.17014,20.85504,-403.465,64.19849,38.6,78.8,946.2,223.6058,945.4032,219.9528
30.08.2024_22.44.38,0,7992.208,0,-9.465424,52.568,407.8848,140.6,139.1,26.09592,-112.8906,-113.7587,68.2,72.8,-203.8846,15.85648,19.67882,-390.7335,64.19849,39.8,69.60001,946.2,222.4115,945.4032,224.9405
30.08.2024_22.49.38,2,7992.208,0,-8.32972,43.10981,302.7308,108.6,109,34.58478,-138.0859,-141.0301,62.7,66.6,-223.5677,17.41464,21.12847,-424.4792,60.89229,38.4,63.4,946.2,223.5355,945.4032,222.271
30.08.2024_22.54.38,2,7992.208,0,-8.018661,43.10981,228.2118,91.7,92.5,31.71297,-141.862,-146.8316,57.5,60.9,-234.9826,15.58883,19.12182,-416.956,60.89229,39.3,58.5,946.2,224.7297,945.4032,221.147
30.08.2024_22.59.38,16,7992.208,4.2,-9.581161,41.24349,195.5874,92.8,92,25.19893,-115.842,-123.3796,57.5,58,-220.3776,14.34751,18.39699,-393.8802,68.87731,43,57.2,946.2,226.486,945.4032,234.9863
30.08.2024_23.04.38,16,7992.208,12,-10.53964,43.26534,204.022,103.7,101.8,29.72729,-117.3611,-125.1013,57.2,57.6,-219.6831,14.90451,18.59086,-396.1589,68.87334,41.6,59.2,946.2,231.4035,945.4032,226.4158
30.08.2024_23.09.38,2048,7992.208,20.4,-10.40582,41.53284,206.6877,112.4,109.8,27.92969,-114.4097,-124.9421,57.2,59,-220.0955,15.07668,19.06973,-398.4375,68.87334,41.2,59.7,946.2,235.3375,945.4032,224.8
30.08.2024_23.14.38,2048,7992.208,27.6,-9.754776,41.53284,205.7726,116.7,113.9,22.54774,-114.2144,-121.4699,56.7,60.2,-219.2274,15.09259,18.94821,-397.1354,68.87334,41.6,62,946.2,231.7547,945.4032,220.0932
30.08.2024_23.19.38,2048,7992.208,34.2,-9.935616,43.59809,201.5951,118.6,115.6,30.06004,-114.8872,-124.8553,57.7,60.5,-216.9054,14.96962,18.82378,-395.2184,68.87334,42.2,61.1,946.2,232.668,945.4032,222.4115
30.08.2024_23.24.38,2,7992.208,36.4,-9.085648,36.53791,193.0411,118.7,116.2,24.04514,-123.0034,-136.8056,57.2,60.1,-218.6415,17.40885,21.10243,-419.8857,64.02344,40.6,60.2,946.2,226.1348,945.4032,229.9283
30.08.2024_23.29.38,2,7992.208,36.4,-8.275459,30.54109,173.3869,112.5,109.2,21.11545,-160.5903,-167.9543,56.1,58.5,-252.5825,15.6467,19.3533,-436.6681,59.78624,39.8,58.2,946.2,230.6308,945.4032,226.0645
30.08.2024_23.34.38,256,7992.208,36.8,-7.121674,34.51244,164.7135,108,105.3,25.43764,-119.7049,-129.8756,55.7,57,-220.0304,14.56886,18.81366,-396.3035,71.68222,40.6,57.1,946.2,233.511,945.4032,234.7053
