SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
28.02.2024_11.50.05,0,0,0,-6.781685,32.00232,190.0174,97.2,99.9,8.940972,-65.42969,-103.6892,56.7,56.4,-216.4279,14.73524,19.0162,-375.9042,78.57712,47.5,55.5,946.2,232.106,945.4032,225.4323
28.02.2024_11.55.05,4,0,0,-5.881081,40.46585,151.9965,87.7,91.5,25.01447,-85.37323,-119.4011,56.6,55.2,-235.612,13.46354,17.64178,-387.0804,67.40126,43.7,56,946.2,231.1225,945.4032,227.9612
28.02.2024_12.00.05,4,0,0,-7.016785,52.6331,109.7873,77.5,81.4,20.38122,-51.77948,-91.36285,55.3,54.8,-206.9879,14.9349,19.34606,-370.8767,79.0625,46.1,55.1,946.2,231.3333,945.4032,225.362
28.02.2024_12.05.06,4,0,0,-7.31337,52.62225,87.23958,69.8,73.5,21.318,-55.599,-94.19849,54.3,54.1,-210.612,15.03327,18.9945,-372.7937,79.06648,44.9,54,946.2,236.4615,945.4032,233.0895
28.02.2024_12.10.05,8,0,0,-9.595634,58.26099,79.44878,66,69.2,30.70385,-61.00256,-99.65277,53.1,52.8,-217.1224,14.54572,18.76591,-373.0831,76.0507,42.8,52.6,946.2,233.1597,945.4032,226.4158
28.02.2024_12.15.05,128,0,0,-13.2053,62.46021,81.79253,66,68.6,31.65509,-72.26563,-109.4908,53.6,52.9,-223.5677,15.25029,19.43721,-383.4274,70.19423,43.1,53.4,946.2,231.4035,945.4032,230.701
28.02.2024_12.20.05,128,0,0,-11.57046,46.45182,81.98785,65.8,68.3,21.78458,-82.13977,-118.7645,53.4,52.8,-232.704,14.71644,18.9265,-392.2164,70.18627,41.9,53.2,946.2,233.3003,945.4032,228.5935
28.02.2024_12.25.05,128,0,0,-12.46021,48.58579,80.75087,65.4,67.4,23.86791,-81.98785,-116.4352,54.1,53.1,-231.5755,15.01591,19.17101,-395.1461,70.17036,42.4,53.4,946.2,235.8293,945.4032,225.2215
28.02.2024_12.30.05,128,0,0,-11.7079,45.55483,91.16753,68.5,70.2,18.71383,-77.95142,-114.7136,56.2,54.2,-226.6059,15.19097,19.54427,-391.9633,70.15047,44.6,55.5,946.2,236.1103,945.4032,227.329
28.02.2024_12.35.05,128,557.5014,0,-12.32277,43.30151,115.3863,75.9,76.60001,19.51678,-86.5451,-118.3304,58.3,56.1,-231.8359,16.38455,20.55556,-405.7798,70.15047,46.3,58,946.2,234.7053,945.4032,232.5275
28.02.2024_12.40.05,128,1553.141,0,-11.85981,46.54586,283.0946,122.1,118.9,26.30208,-78.55902,-110.6192,65.9,61,-232.5521,16.01852,20.17072,-403.899,70.15444,45.2,64,946.2,230.2092,945.4032,234.916
28.02.2024_12.45.06,32,2552.675,0,-16.04095,63.53082,369.1406,154.7,152.1,56.83232,-105.0564,-134.7801,74.4,66.2,-242.1007,16.78096,20.87674,-420.0665,60.5183,43.1,72.1,946.2,223.8867,945.4032,218.337
28.02.2024_12.50.14,32,2926.309,0,-16.37008,52.6548,370.5078,163.8,163.9,44.47338,-107.8559,-140.7408,77.6,71.4,-246.9835,16.02431,20.30671,-420.2474,60.5183,45.4,73.1,946.2,221.428,945.4032,219.0395
28.02.2024_12.55.06,32,2926.309,0,-15.90712,52.65842,266.7969,133.8,137.2,51.26591,-110.0478,-140.3646,69.1,66.1,-250.7596,14.9349,19.00029,-409.3243,60.5183,41.9,64.4,946.2,229.9985,945.4032,215.1055
28.02.2024_13.00.06,32,3552.496,0,-15.95052,58.3044,293.6415,138.1,138.6,39.62674,-100.4557,-144.2998,69.5,64.1,-254.1016,15.31973,19.88426,-418.0772,60.50239,40.6,65.8,946.2,226.2753,945.4032,229.1555
28.02.2024_13.05.05,32,4548.708,0,-15.61415,59.80179,410.026,173.9,171.4,39.40249,-104.6224,-140.7552,78.4,68.3,-252.2353,15.7581,19.99855,-420.8622,60.5183,40.5,71.10001,946.2,228.172,945.4032,221.7793
28.02.2024_13.10.05,32,5549.774,0,-15.76244,61.5162,457.2917,191.7,191.2,50.73423,-108.7674,-136.1111,82.2,72.5,-245.7031,16.0272,20.46585,-417.173,60.5183,41.1,74.9,946.2,221.5685,945.4032,216.37
28.02.2024_13.15.06,64,6555.164,0,-11.95747,50.40147,470.0521,186.8,187,32.35677,-81.05469,-114.1927,76.9,69.9,-222.526,15.62789,20.23438,-395.327,69.21549,40.4,68,946.2,224.238,945.4032,228.5233
28.02.2024_13.20.05,64,7500.664,0,-12.00087,52.00738,468.1858,175.6,175.3,31.31872,-87.2179,-115.7986,72.7,65.4,-224.5226,16.06047,20.37905,-398.0396,69.20754,40.6,65,946.2,229.2258,945.4032,222.6222
28.02.2024_13.25.06,0,8083.521,0,-11.45833,47.03415,422.4392,161.8,162.2,53.84476,-108.0295,-114.945,69.2,62.7,-229.1667,15.41522,19.42708,-392.6866,69.21549,40,60.8,946.2,226.1348,945.4032,225.7835
28.02.2024_13.30.05,16,8083.521,2.7,-11.5162,47.36328,320.1823,132.2,133.3,42.39005,-73.84985,-105.0347,63.4,59.2,-222.1571,13.60098,18.03964,-377.785,73.76302,39.8,58,946.2,228.5935,945.4032,231.544
28.02.2024_13.35.05,16,8083.521,10,-12.06236,49.11748,274.3707,122.2,123,35.46369,-75.23871,-106.8432,61,58.3,-217.4479,14.99421,19.4401,-381.6551,73.75507,42,59,946.2,231.7547,945.4032,230.982
28.02.2024_13.40.05,2048,8083.521,17.1,-12.31192,46.875,254.3186,118.6,119.1,23.00709,-77.60419,-116.7535,60.7,58,-228.9931,14.80324,19.14931,-387.2613,70.58015,41.4,57.7,946.2,235.8293,945.4032,230.6308
28.02.2024_13.45.05,256,8083.521,19.9,-7.389328,31.15596,230.6207,113.4,113.9,14.44951,-78.14667,-115.8275,60.1,57.3,-223.6979,14.82494,19.25492,-385.8868,75.57327,41.8,57.40001,946.2,231.4738,945.4032,225.9942
28.02.2024_13.50.06,0,0,0,-6.665947,33.11994,187.8906,97.9,98.5,10.40582,-70.24744,-108.5359,55.4,54.8,-220.7248,15.63657,19.91319,-389.1782,79.04659,45.5,53.7,946.2,235.3375,945.4032,235.5482
28.02.2024_13.55.05,2,0,0,-11.95023,49.46832,151.454,88.60001,90.3,36.37514,-105.7943,-140.5527,57,54.1,-246.5061,15.9838,20.52373,-420.2112,60.97584,41.2,54.7,946.2,231.6845,945.4032,235.4078
28.02.2024_14.00.07,128,0,0,-11.6428,47.9022,124.7396,84.1,85.4,28.13223,-82.26996,-118.5619,57.3,54.4,-237.6953,13.80208,18.22917,-392.9398,69.73669,40.6,54.2,946.2,228.734,945.4032,230.2795
28.02.2024_14.05.07,128,0,0,-12.09491,48.60026,111.1545,81.3,81.9,24.35258,-74.56598,-111.1834,55.4,53,-230.7292,14.38657,18.52141,-386.3932,69.73271,40,53.2,946.2,231.0522,945.4032,234.635
28.02.2024_14.10.07,128,12.70862,0,-10.85431,44.89656,114.5399,82.6,82,23.73047,-79.88281,-116.5943,55.8,53.2,-229.8177,14.47627,18.95544,-389.0698,69.73669,41.1,53.6,946.2,236.1103,945.4032,240.0443
28.02.2024_14.15.05,128,1010.622,0,-11.50536,45.11357,248.0469,116.4,112.5,26.01273,-80.23004,-116.3629,62,57.40001,-231.9878,15.69444,20.14902,-404.3331,69.73669,44,60.8,946.2,238.85,945.4032,236.04
28.02.2024_14.20.05,128,2006.939,0,-11.6645,49.05599,362.6736,151.3,145.4,27.77778,-70.98523,-110.0839,68.2,63.4,-220.5512,16.38744,20.61342,-398.112,69.73669,43.8,66.3,946.2,228.5233,945.4032,219.9528
28.02.2024_14.25.06,32,3005.632,0,-15.70819,63.59592,362.8038,159.1,156.8,47.59838,-101.4323,-132.1036,75.7,69.1,-240.7335,16.28183,20.8015,-416.0518,60.99971,45.7,73,946.2,226.9075,945.4032,221.2172
28.02.2024_14.30.06,32,4009.028,0,-15.98308,64.53632,431.6189,181.3,178.5,51.52995,-95.00867,-129.6007,82.2,72.9,-238.1293,16.61603,20.99103,-416.2327,61.00369,42.5,76.8,946.2,225.362,945.4032,220.2337
28.02.2024_14.35.06,32,5015.044,0,-16.44604,67.51664,481.6841,195.4,194.3,44.03574,-92.05728,-129.4126,83.8,77.7,-234.1797,16.93576,21.12268,-415.871,60.99971,44.2,82.3,946.2,226.5562,945.4032,216.37
28.02.2024_14.40.06,32,5203.624,0,-17.71557,76.6927,384.5269,161.7,164.4,85.68432,-118.0772,-129.7309,75.9,74,-231.5972,16.49161,20.83333,-406.7563,61.01563,44.2,71.3,946.2,221.5685,945.4032,226.9075
28.02.2024_14.45.06,64,6206.055,0,-11.64642,47.62732,439.5182,173.1,174.4,51.0055,-99.58768,-127.0255,78.7,73.5,-233.2466,15.34288,19.83796,-400.6077,68.4158,41.9,75.2,946.2,222.6222,945.4032,225.2917
28.02.2024_14.50.05,64,7198.773,0,-11.91045,53.72179,465.6467,183.2,181.8,28.24797,-89.34464,-113.5995,74.6,71.8,-225.7162,16.16319,20.31684,-395.7972,69.38657,40.8,72.2,946.2,228.8745,945.4032,213.4195
28.02.2024_14.55.05,64,8156.191,0,-12.35532,51.20443,469.5313,179.2,177.9,35.86516,-86.45831,-118.6487,71.5,67.6,-228.342,15.49045,19.82784,-394.2781,69.38657,39.3,66.4,946.2,227.891,945.4032,226.9778
28.02.2024_15.00.06,16,8184.537,0.9,-10.04774,41.76432,369.0104,148.3,149.3,45.40292,-96.78818,-114.2216,64.8,64.4,-222.743,14.97251,19.50376,-385.489,73.77496,42.8,63.3,946.2,228.0315,945.4032,228.453
28.02.2024_15.05.05,16,8184.537,6.8,-11.73683,46.22396,303.0816,129,129.9,49.86618,-89.3663,-110.0405,60.8,60.2,-222.1137,14.52836,19.16233,-379.0509,73.77496,41.1,58.9,946.2,226.8372,945.4032,223.676
28.02.2024_15.10.06,16,8184.537,12.2,-11.96108,47.40668,269.1189,121.4,122.3,33.36227,-73.84985,-107.2772,60.4,58.3,-219.5746,14.73958,19.04369,-379.919,73.77097,41.7,57.3,946.2,227.329,945.4032,224.7297
28.02.2024_15.15.06,0,8184.537,17.7,-13.38252,45.63802,252.6693,118.9,118.6,25.06872,-85.00433,-124.783,60.3,56.8,-234.3533,15.18663,19.51389,-397.1354,69.83218,41.5,56.8,946.2,227.7505,945.4032,235.1267
28.02.2024_15.20.07,0,8184.537,17.7,-6.991463,31.84679,218.6849,108.7,108.5,16.76794,-68.92365,-109.2882,57.40001,56.4,-221.4409,14.64989,18.97569,-379.702,79.23358,46.2,56.3,946.2,229.9985,945.4032,234.8457
28.02.2024_15.25.06,2,0,0,-12.52532,53.79051,177.8646,95.3,96.4,44.7772,-103.0599,-130.7436,56,54.2,-236.9141,16.35851,20.45862,-405.6713,61.0395,43.5,54.2,940.7419,235.8995,940.1841,227.1183
28.02.2024_15.30.05,128,0,0,-11.4945,53.07075,142.8168,89.6,90.60001,30.88831,-76.54083,-110.8796,57,54.2,-227.2353,14.33304,18.83247,-386.1762,69.18764,40.6,54,946.2,231.3333,945.4032,224.8703
28.02.2024_15.35.05,128,0,0,-11.7947,47.62732,124.3707,87.1,87.6,29.87919,-79.21008,-115.2778,56.4,53.5,-231.8142,14.69763,18.78906,-389.7931,69.1956,40.2,53.9,946.2,233.3705,945.4032,239.5525
28.02.2024_15.40.06,128,797.9641,0,-11.96832,44.11892,208.4418,107.4,104.8,25.50998,-81.81427,-121.2384,61.7,57.5,-231.9878,15.59462,20.01158,-402.1629,69.19162,44.1,61.3,946.2,230.2092,945.4032,237.6557
28.02.2024_15.45.05,128,1788.481,0,-12.28661,47.19329,350.9115,146.9,142.3,28.79774,-77.14844,-111.9502,68.5,61.2,-230.2951,15.68142,20.14902,-401.5842,69.18764,40.9,63.2,946.2,229.7878,945.4032,231.825
28.02.2024_15.50.05,32,2789.304,0,-15.4948,63.99017,402.4956,167.4,164.6,52.6331,-94.55295,-131.5249,77.3,67.3,-240.9505,15.88976,20.19531,-413.1221,60.42282,42.4,72.4,942.5347,219.461,941.9371,226.9778
28.02.2024_15.55.05,32,3792.981,0,-15.65755,72.44647,457.7908,190.8,188.3,53.86285,-88.32465,-124.5226,82.4,74.9,-233.6806,15.87818,20.04485,-404.3331,60.42282,43.6,81.4,946.2,229.577,945.4032,222.9033
28.02.2024_16.00.05,32,4800.247,0,-16.53284,69.86762,483.9627,193.6,194.1,61.38961,-103.0816,-134.2592,81.9,80.3,-240.6684,16.07928,20.7147,-412.688,60.42282,45.5,82.8,945.4032,219.461,944.8455,215.0353
28.02.2024_16.05.05,32,5803.643,0,-16.03733,64.82204,496.5278,195,196.8,55.83405,-107.0963,-137.3264,82.2,77.3,-243.099,15.68721,20.26186,-412.2902,60.42282,41,77.7,945.4032,220.304,944.8455,226.8372
28.02.2024_16.10.05,64,6801.202,0,-11.97917,53.39265,501.8663,190.3,190.2,43.20385,-84.0495,-113.9757,76.9,73,-222.6346,16.50608,20.87384,-399.1609,69.494,43.3,72.1,946.2,232.0358,945.4032,215.3865
28.02.2024_16.15.07,64,7801.05,0,-12.22511,51.85909,494.9002,183,182.9,26.35272,-73.09027,-112.1094,73.60001,71.3,-220.2257,16.03588,20.22425,-391.059,69.49797,43.4,70.6,946.2,222.0603,945.4032,217.9857
28.02.2024_16.20.09,16,7814.314,0.9,-11.38961,49.7649,381.3151,150.5,152.1,56.91913,-92.83856,-110.0405,66.9,66.5,-220.7248,15.11719,19.51968,-385.0188,70.91833,43.1,64.7,946.2,229.858,945.4032,227.2587
28.02.2024_16.25.06,16,7814.314,7.1,-12.09129,50.92593,314.4965,132.4,133.8,48.55324,-77.21356,-107.1325,63.4,61.5,-219.77,15.30237,19.67882,-383.1019,74.7895,41.7,60.5,946.2,230.4902,945.4032,226.6967
28.02.2024_16.30.06,16,7814.314,13.6,-12.15278,50.92593,281.3368,126.9,127.8,27.00738,-67.49133,-106.1487,61.1,59.7,-214.7569,15.27489,19.69039,-381.6551,74.7895,41.2,59.1,946.2,229.9985,945.4032,232.8788
28.02.2024_16.35.05,2048,7814.314,20,-11.91406,44.03574,265.0825,124.2,124.2,34.21224,-93.07727,-127.8212,61.3,59.6,-232.921,15.10127,19.32292,-396.4482,70.16637,42.8,60.2,945.4032,231.825,944.8056,223.6058
28.02.2024_16.40.05,0,7814.314,23.2,-11.53429,46.875,247.8082,120.8,120.5,32.28805,-85.87238,-121.8171,60.2,59.4,-230.7509,14.68605,18.89468,-390.9867,70.16637,42.9,60.2,936.0807,228.5233,935.4432,220.7255
28.02.2024_16.45.05,2,7814.314,23.2,-11.91045,47.14627,196.7014,106.6,108.2,45.09187,-122.6129,-153.8484,59.5,59.1,-261.7621,14.34173,18.56481,-414.822,60.00108,44.3,58.6,937.9531,224.7297,937.236,218.5478
28.02.2024_16.50.05,4,7814.314,23.2,-7.259109,38.51273,159.0278,94.7,96.9,26.11039,-109.5269,-144.7627,57.5,56,-252.1918,13.72685,18.16117,-402.4884,61.55273,41.2,55.4,937.9531,231.825,937.236,229.9283
28.02.2024_16.55.05,4,0,0,-7.024017,48.99088,114.974,81.1,83.2,32.24826,-66.276,-98.91495,54.7,54.6,-213.7587,13.65885,18.11487,-365.3068,78.60098,46.9,54.2,946.2,231.825,945.4032,229.9283
28.02.2024_17.00.05,4,0,0,-6.861259,48.99088,90.45139,72.7,73.8,24.00174,-59.78735,-96.86053,52.6,52.5,-214.8221,13.61256,17.95573,-364.5472,78.60098,45.4,51.9,946.2,227.3992,945.4032,234.9863
28.02.2024_17.05.06,4,0,0,-6.955299,48.99088,76.86632,67.2,68,23.70877,-58.83246,-95.73206,52.5,51.9,-214.9088,13.94821,18.44618,-368.8151,78.60098,44.2,52,946.2,235.3375,945.4032,238.0772
28.02.2024_17.10.06,0,0,0,-7.537613,47.05223,69.90017,63.4,63.7,24.73597,-58.70227,-96.38309,52.8,51.9,-217.8603,14.16377,18.55324,-370.5512,78.60098,44.4,52.1,946.2,235.6888,945.4032,236.883
28.02.2024_17.15.05,128,0,0,-12.36617,46.71224,77.08334,65,64.6,27.81756,-80.46875,-117.6939,52.2,51.3,-233.0512,14.55874,18.99161,-390.9505,69.9754,41.3,51.6,946.2,238.3582,945.4032,223.114
28.02.2024_17.20.05,128,692.9368,0,-13.0353,44.56018,199.1536,97.1,94.3,28.12138,-84.46179,-118.1713,59.8,55.4,-233.0512,15.13165,19.80903,-401.0417,69.97143,43.3,58.3,946.2,232.7383,945.4032,231.825
28.02.2024_17.25.05,128,1698.466,0,-11.71513,49.6781,295.6597,134.1,129,24.24045,-68.29425,-108.044,67.9,61.3,-228.9496,15.60185,19.93056,-396.4844,69.96745,46.3,65.2,946.2,231.1927,945.4032,224.0975
28.02.2024_17.30.06,32,2701.623,0,-15.80946,69.36488,403.559,170.5,165.1,61.57046,-103.0816,-130.8738,78.5,69,-240.5382,16.64207,21.13281,-419.0538,60.28754,45.2,75.7,945.3235,224.238,944.3674,227.7505
28.02.2024_17.35.06,32,3698.902,0,-15.45139,72.39945,468.533,193.3,190.9,57.67868,-85.37323,-125.5208,84.3,75.6,-229.3403,16.82147,21.09085,-413.0135,60.3154,42.2,79.9,946.2,222.4818,945.4032,220.5147
28.02.2024_17.40.05,32,4695.011,0,-15.89265,75.44488,503.776,199.4,198.9,66.96687,-93.12064,-126.2442,84.2,77.3,-232.4436,16.70428,21.15886,-411.0604,60.29551,41.7,79.9,946.2,226.767,945.4032,223.114
28.02.2024_17.45.05,32,5692.884,0,-15.56351,76.55165,520.6597,198.8,200.5,63.00275,-85.67706,-120.6742,83.2,77.1,-232.3134,16.45544,20.50203,-406.5755,60.29551,40.7,78.8,946.2,223.5355,945.4032,211.1013
28.02.2024_17.50.05,64,6688.839,0,-12.21065,53.73988,515.7335,193.9,195.3,43.95255,-94.29251,-109.5197,78.6,74.5,-217.9471,16.22251,20.57726,-395.2546,69.50991,42.3,72.5,946.2,228.1017,945.4032,231.9655
28.02.2024_17.55.05,64,7687.383,0,-12.11661,52.94054,509.8307,187,186.3,30.50854,-72.35242,-117.2309,73.8,69.8,-222.8733,16.25868,20.54832,-397.0992,69.49797,41,69,946.2,225.1512,945.4032,221.9197
28.02.2024_18.00.05,0,8452.046,0,-11.66088,46.19864,484.3967,179.3,178.1,43.58001,-90.84201,-120.1244,71.8,66.9,-226.1719,15.56424,20.00723,-395.3994,69.50594,41.2,66.1,945.6024,223.3247,944.8455,214.2625
28.02.2024_18.05.05,16,8452.046,3,-12.08044,48.96918,383.8108,148.9,149.2,54.52474,-93.01215,-110.3299,64.7,64.1,-222.8516,14.65133,19.21007,-384.0422,74.20464,43.6,63,946.2,227.9612,945.4032,224.0272
28.02.2024_18.10.06,16,8452.046,9.3,-11.33174,45.37399,333.1163,138.5,138.4,44.82422,-87.02258,-112.1962,62.3,61.9,-223.6979,15.13599,19.49942,-386.3209,74.20464,42.8,62,946.2,229.1555,945.4032,222.4115
28.02.2024_18.15.05,0,8452.046,15.7,-12.38788,48.30368,296.5929,132.2,132.1,41.67028,-83.74567,-117.7951,61.4,60.8,-225.3255,15.79716,20.03038,-391.674,71.24458,42.8,60.9,945.7219,234.916,944.8455,225.8537
28.02.2024_18.20.07,2,8452.046,15.7,-11.87066,45.98162,249.1971,122.2,122.5,42.92896,-113.4766,-147.5694,61.8,60.4,-251.8446,16.19792,21.1169,-423.7197,59.89764,44.2,60.5,945.9211,229.7175,945.2438,235.6185
28.02.2024_18.25.06,2,8452.046,15.7,-11.88152,50.86806,192.2092,105.3,107.2,47.52604,-111.1979,-138.8889,60.3,58.8,-251.888,15.34288,19.76707,-417.6071,59.88571,43.7,57.8,945.9211,237.164,945.0845,230.9117
28.02.2024_18.30.06,2,8452.046,15.7,-12.26852,54.64771,152.8429,93.50001,95.3,44.62529,-98.67621,-134.2592,58,55.4,-244.8568,14.52836,19.0191,-403.1033,59.89764,40,54.5,945.9211,234.073,945.204,236.5318
28.02.2024_18.35.05,0,8452.046,15.7,-5.627892,41.30498,123.4158,85.8,87.1,29.70197,-80.94617,-112.9774,57.7,55.2,-235.7205,12.73003,17.04138,-379.9913,69.92368,43.2,56,945.9211,228.1017,944.8853,234.9863
28.02.2024_18.40.05,128,0,0,-11.8996,45.80078,109.4401,81.6,82.2,24.77575,-74.84808,-111.3426,56.3,54.3,-225.8029,14.21586,18.77894,-380.2445,69.99132,43.9,54.4,946.2,229.577,945.4032,229.1555
28.02.2024_18.45.06,128,622.5185,0,-11.92491,44.91464,183.5938,102.1,100,29.18114,-83.22485,-120.0955,61.6,56.3,-232.7257,15.58883,20.0897,-402.814,69.98734,43.4,58.7,946.2,221.7793,945.4032,222.6222
28.02.2024_18.50.06,128,1620.795,0,-12.34809,50.13021,286.8055,137.4,132.5,40.20544,-82.18317,-114.7569,68.2,61.3,-230.0998,15.27344,19.59925,-395.8333,69.98734,45.8,64.1,946.2,231.4035,945.4032,235.4078
28.02.2024_18.55.05,32,2615.17,0,-15.62138,66.00478,374.1319,165.4,159.3,61.09665,-103.2986,-134.3605,75.2,66.1,-243.3811,16.04022,20.79572,-417.4262,60.02496,41.4,70.5,945.9211,225.924,945.1243,222.4818
28.02.2024_19.00.05,32,3621.397,0,-15.84563,68.40639,452.1484,197.6,190.2,57.07104,-98.54599,-131.9011,84.2,72.7,-243.533,15.96065,20.13165,-414.171,60.04087,43.9,76.9,945.9211,219.8122,944.8455,229.4365
28.02.2024_19.05.05,32,4625.395,0,-15.92159,71.78458,491.1241,202.2,198.9,72.05223,-100,-126.7795,87.90001,76.7,-233.4636,16.31221,20.74942,-410.2286,60.02893,51.6,80.7,946.2,215.5972,945.4032,217.213
28.02.2024_19.10.05,32,5628.911,0,-16.23264,67.59259,508.2465,202,200.9,63.46933,-103.6892,-130.8449,84.7,77.7,-235.0044,16.42072,20.87674,-410.6626,60.02893,41.9,79.5,946.0406,225.4323,945.3633,226.767
28.02.2024_19.15.06,64,6627.119,0,-12.36617,56.23915,493.8802,190.3,190.6,46.66883,-81.77081,-108.8397,78.1,73.5,-215.4948,16.5191,20.73785,-393.3376,68.72215,40,71.2,946.2,225.7133,945.4032,217.0725
28.02.2024_19.20.05,64,7534.009,0,-12.99913,50.2568,476.4106,179.6,179.9,41.78964,-88.10764,-119.1406,72.5,68.2,-224.7613,15.65394,19.76997,-392.9036,68.73409,39.8,66.4,946.2,222.7628,945.4032,229.577
28.02.2024_19.25.05,16,7534.009,2.2,-11.75492,48.98365,369.6181,145.4,146.1,39.30845,-78.36371,-107.8704,64.4,63.5,-218.099,14.7772,19.28819,-380.0275,73.9898,42.4,61.4,946.2,230.7713,945.4032,230.2092
28.02.2024_19.30.05,16,7534.009,8.5,-11.76215,48.98365,319.2491,132.3,132.9,38.57784,-74.7179,-106.1921,61.2,60,-216.3412,15.12731,19.28675,-380.4977,73.9898,41.9,59.8,946.2,225.081,945.4032,222.1305
28.02.2024_19.35.05,2048,7534.009,15,-12.20341,48.98365,291.2109,128.5,129.2,36.21238,-71.72308,-105.0926,61.5,59.9,-216.1892,14.80758,19.36198,-378.9063,73.9898,43.1,60.1,946.2,226.6265,945.4032,238.007
28.02.2024_19.40.05,0,7534.009,20.7,-11.92853,44.44083,269.2491,124.9,125.5,35.01519,-87.95569,-120.9201,60.1,59.2,-230.8377,14.62095,19.02054,-392.6143,71.24059,41.5,58.6,946.2,231.6845,945.4032,230.42
28.02.2024_19.45.05,256,7534.009,20.7,-7.056572,33.34057,223.0903,112.2,113.4,19.47338,-64.0625,-101.331,58.2,57.3,-215.625,14.26649,18.66898,-374.6383,79.24154,45.7,57.2,946.2,239.412,945.4032,232.8085
28.02.2024_19.50.06,2,0,0,-13.32827,62.75318,186.48,97.9,99.5,39.50738,-77.75604,-114.6267,54.4,53.9,-219.3793,16.66233,21.48871,-400.1375,65.09766,43.5,52.9,946.2,234.4242,945.4032,230.701
28.02.2024_19.55.05,2,0,0,-7.468895,47.95645,142.9688,87.4,89,21.16609,-55.33856,-91.13138,54.5,53.8,-209.592,14.47338,18.73264,-370.4789,79.25745,43.9,52.9,946.2,230.42,945.4032,232.7383
28.02.2024_20.00.05,2,0,0,-12.01895,55.57364,122.0703,84.9,86,43.00492,-91.05902,-125.1736,56,53.2,-238.954,15.8941,20.23004,-409.8307,61.30209,39.1,53.9,946.2,232.387,945.4032,229.0853
28.02.2024_20.05.06,128,0,0,-11.68981,58.25015,107.9427,80.7,82.3,35.80368,-68.51129,-102.7778,55.7,53.5,-222.9601,13.70804,18.12211,-376.6638,70.11068,40.2,53.7,946.2,229.296,945.4032,234.7755
28.02.2024_20.10.05,128,0,0,-12.56511,62.91233,99.28385,78.4,79.7,37.99913,-67.59979,-102.0689,54.7,52.8,-222.9384,13.80498,18.40278,-375.7595,70.1067,39.6,52.6,946.2,238.9905,945.4032,234.7755
28.02.2024_20.15.05,128,611.23,0,-11.55961,46.09013,180.0998,102,101.1,32.15784,-79.25348,-113.2668,61,56.4,-230.4688,14.92477,19.43432,-394.6397,70.1067,42.9,58.9,946.2,231.3333,945.4032,235.3375
28.02.2024_20.20.05,128,1610.54,0,-12.16724,52.67289,294.8134,139.9,136.6,42.14771,-81.59723,-116.8113,67.9,61,-229.1016,15.92593,20.07813,-400.6077,70.11068,43.6,63.4,946.2,223.395,945.4032,219.1097
28.02.2024_20.25.05,32,2613.231,0,-15.83116,59.45457,377.0616,166.8,163.5,62.53255,-116.7101,-145.7321,74.4,66,-257.3568,16.28761,20.74074,-429.4343,59.88173,43.6,71.3,946.2,229.9283,945.4032,229.2258
28.02.2024_20.30.06,32,3618.875,0,-16.00839,60.66985,448.3073,195.9,193.4,68.14236,-116.0591,-143.5041,81.6,73.1,-252.2136,16.12703,20.61487,-424.9855,59.90957,44.1,77.6,946.2,228.0315,945.4032,231.6142
28.02.2024_20.35.05,32,4614.155,0,-15.91797,61.75854,483.8325,197.4,197.6,67.87471,-112.3698,-137.6013,79.8,74.6,-245.2474,16.13136,20.52373,-419.7048,59.88968,41.4,76.60001,946.2,228.5935,945.4032,228.0315
28.02.2024_20.40.06,32,5610.87,0,-16.06264,63.23062,489.5399,193.1,195,63.28125,-106.9011,-140.3646,78.4,76,-245.0521,15.8724,20.61921,-417.4262,59.90162,41.6,78.2,946.2,225.4323,945.4032,225.643
28.02.2024_20.45.05,64,6606.934,0,-11.89598,50.35446,487.0226,186.9,187.7,46.6616,-85.54688,-116.4207,74.8,72.2,-223.5243,15.31395,20.0029,-392.976,69.2513,41.5,69.4,946.2,219.18,945.4032,227.6803
28.02.2024_20.50.05,64,7603.971,0,-12.66637,51.33464,456.9662,170.3,170.7,39.6195,-78.68927,-112.2251,69.2,67.10001,-223.6979,15.86082,20.02749,-394.5313,69.2513,42.1,66.3,946.2,228.5935,945.4032,233.0192
28.02.2024_20.55.06,16,7656.164,0.9,-11.17983,52.60055,365.8854,141.9,142.8,42.45515,-75.75958,-104.3113,63.5,64.2,-219.5963,14.307,18.92216,-378.7616,73.37312,43.1,62.9,946.2,226.486,945.4032,227.6803
28.02.2024_21.00.06,16,7656.164,7.7,-12.13831,50.98018,311.0026,129,129.9,38.57422,-71.52777,-107.8993,61.5,60.8,-218.4245,14.97974,19.43576,-381.2934,74.45132,43.1,60,946.2,229.3663,945.4032,225.7835
