SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
09.10.2024_12.54.59,2048,7551.837,16,-10.01519,50.66551,258.2104,112.4,114,72.88773,-89.56165,-95.18231,67.2,70.9,-192.6649,15.83912,18.63571,-366.5726,68.97678,49.3,70.7,946.2,231.0522,945.4032
09.10.2024_13.00.03,0,7551.837,22.4,-9.628181,48.9511,237.5615,109.2,110.8,74.71065,-94.01044,-95.10995,64.1,68.8,-199.6311,15.49769,18.17853,-367.4407,68.9728,47.8,68.2,946.2,221.8495,945.4032
09.10.2024_13.05.08,256,7551.837,22.4,-5.855759,31.10532,207.6425,99.9,101.5,59.26288,-79.07983,-85.90857,60.9,65.2,-191.0156,15.28935,17.68085,-358.3622,78.49754,53,63.4,946.2,226.9778,945.4032
09.10.2024_13.10.12,2,0,0,-8.119934,45.71036,174.3815,90.1,91.10001,70.80801,-94.09723,-102.0978,57.3,60.2,-193.2292,18.17564,21.47136,-389.0698,65.26874,48.4,58.5,946.2,223.0437,945.4032
09.10.2024_13.15.16,128,0,0,-9.931999,41.49667,164.1167,92.2,92.6,91.44965,-111.6754,-117.6071,60.5,61,-219.5313,14.68316,17.56944,-382.3423,64.40538,44.6,62.1,946.2,224.9405,945.4032
09.10.2024_13.20.20,128,551.7148,0,-10.22858,44.9906,215.2018,111.5,110.1,103.3818,-110.829,-117.202,66.7,64.5,-217.9253,15.60619,18.59954,-389.54,64.41334,46.1,68.3,946.2,226.8372,945.4032
09.10.2024_13.25.25,128,1236.814,0,-9.989876,48.41218,307.1868,141.2,138,103.3818,-105.013,-111.3426,70.8,70.6,-213.6502,15.40943,18.51707,-385.706,64.40538,45,73.4,946.2,225.7133,945.4032
09.10.2024_13.30.29,128,1236.814,0,-9.910301,53.8737,243.1315,117.4,118.9,75.11574,-95.55124,-105.8304,66.8,68,-203.9279,15.69155,18.53588,-377.5318,64.40538,42.5,67.10001,946.2,228.3828,945.4032
09.10.2024_13.35.33,128,1451.237,0,-10.25752,48.76302,186.6356,98.39999,100.3,94.46976,-113.0859,-118.3304,62.6,64.6,-218.75,15.76099,18.34057,-385.6337,64.4014,43.1,64.8,946.2,231.8953,945.4032
09.10.2024_13.40.37,32,2463.861,0,-13.2704,73.2024,327.9152,134.2,133.7,103.3854,-111.7621,-119.9508,72.8,70.9,-220.6597,15.70457,18.81076,-396.2312,60.61379,46.6,77.6,946.2,227.1885,945.4032
09.10.2024_13.45.42,32,3482.832,0,-13.54167,90.54905,401.718,163,164.4,103.3818,-112.4349,-115.2199,81.4,81.8,-213.9106,16.73466,19.68171,-396.7375,60.61379,44.2,87.90001,946.2,224.3083,945.4032
09.10.2024_13.50.47,32,4499.74,0,-13.47656,90.54543,446.6363,182.3,184.6,101.9531,-91.34116,-113.8744,85.1,88.60001,-210.0694,16.75203,19.73814,-394.0972,60.61379,43.7,93.60001,946.2,224.6595,945.4032
09.10.2024_13.55.51,32,5514.602,0,-14.41695,84.33883,452.0869,182.8,186.7,103.3818,-124.8698,-125.7523,84.9,89.1,-214.2578,16.71586,19.85388,-398.5822,60.61379,42.4,90.9,946.2,216.1592,945.4032
09.10.2024_14.00.56,64,6528.617,0,-9.68605,50.26403,446.875,171.6,174.2,103.3782,-129.9696,-121.195,80.5,85.5,-215.0391,16.42072,19.46181,-393.3376,64.0871,44.4,83,946.2,224.7297,945.4032
09.10.2024_14.06.00,64,7537.154,0,-9.975403,47.4537,433.4274,158.9,158.8,103.3818,-125.9766,-119.4444,74.1,78.1,-216.0156,15.85069,18.60098,-388.2017,64.0871,44.3,75,946.2,216.5105,945.4032
09.10.2024_14.11.04,0,7880.019,0,-10.02242,45.76461,332.8487,131.3,133,103.3818,-126.2153,-120.7465,68.3,73.4,-212.2179,15.52662,18.56481,-384.838,64.0871,46.1,72.2,946.2,232.106,945.4032
09.10.2024_14.16.08,16,7880.019,5.8,-10.14178,46.62905,270.1859,115.6,117.6,90.95776,-109.1797,-109.2303,64.1,69.60001,-209.9392,15.2011,18.01794,-376.9169,69.31894,45,68.7,946.2,227.61,945.4032
09.10.2024_14.21.12,16,7880.019,13.2,-9.942856,45.67781,244.6036,110.6,112.2,89.62673,-106.8576,-111.0966,63.4,66.3,-208.8759,15.34433,18.15972,-378.1105,69.3269,45,65.1,946.2,219.1097,945.4032
09.10.2024_14.26.16,256,7880.019,15.2,-6.036606,30.26259,210.4275,102.8,104.7,83.6046,-102.7344,-105.353,61.4,63.5,-212.0443,14.80469,17.63889,-374.0596,75.17542,44.4,62.7,946.2,224.238,945.4032
09.10.2024_14.31.20,0,0,0,-5.244499,30.91725,171.3578,90.8,91.8,67.71918,-90.99393,-98.1192,57.2,59.8,-201.8229,14.7309,17.49711,-362.8472,79.44046,47.4,58,946.2,228.3125,945.4032
09.10.2024_14.36.23,8,0,0,-8.684174,51.44314,143.8657,85.6,85.8,94.85677,-114.5833,-118.0266,57.5,57.7,-222.4392,14.13194,17.19329,-379.0147,62.60706,43.8,58.2,946.2,225.4323,945.4032
09.10.2024_14.41.27,128,0,0,-7.244644,43.26534,138.9721,86,85.5,89.17824,-111.3281,-117.1586,59.3,58.7,-216.8837,14.88281,17.80093,-382.704,64.50087,42.7,60.2,946.2,230.6308,945.4032
09.10.2024_14.46.31,128,422.2953,0,-9.736687,44.53487,191.3303,99.2,98.2,103.389,-115.9071,-122.9022,63.4,62,-223.2205,15.32986,18.22193,-391.9633,64.50087,43.9,65.3,946.2,232.7383,945.4032
09.10.2024_14.51.35,128,443.9284,0,-9.946472,43.16768,202.7488,110.7,110.3,103.3854,-112.9557,-118.316,65.4,64.8,-220.2257,14.81337,17.81684,-384.4039,64.50485,44.1,66.6,946.2,226.1348,945.4032
09.10.2024_14.56.39,128,443.9284,0,-10.17433,45.09187,159.3424,102,101.8,92.3177,-111.8706,-117.8386,63.8,64.5,-218.967,14.6875,17.636,-382.053,64.50485,43.5,65.1,946.2,230.2092,945.4032
09.10.2024_15.01.44,128,676.9926,0,-12.91595,49.65278,134.1978,92.5,92,100.9693,-116.7101,-125.1013,63.4,63.7,-220.638,15.51071,18.39554,-391.1675,64.50485,47.1,64.1,946.2,230.4902,945.4032
09.10.2024_15.06.48,128,1671.062,0,-9.624565,44.80975,309.5739,133.3,129.4,103.389,-111.7404,-126.3021,70.4,68.3,-223.1554,15.82899,18.98438,-399.197,64.50485,44.8,71.9,946.2,230.5605,945.4032
09.10.2024_15.11.53,32,2634.735,0,-15.05353,66.79326,368.8549,152.6,152.1,103.3854,-129.2318,-127.5752,76.4,74,-222.3958,16.47135,19.50521,-404.8032,59.77829,42.8,79.4,946.2,224.3785,945.4032
