SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
04.09.2024_07.05.10,0,9615.698,13.6,-10.15625,41.81858,218.0266,102.9,99.60001,38.11849,-120.8333,-128.7761,54.9,58.8,-224.8047,14.41551,17.20197,-389.0698,68.57494,42.3,58.7,946.2,229.7175,945.4032,233.0192
04.09.2024_07.10.10,256,9615.698,13.6,-6.159576,31.83594,183.5721,93.8,90.2,18.21108,-99.54428,-108.5069,52.8,55.9,-209.158,14.43721,17.03414,-371.5278,78.98691,46.1,54.6,946.2,226.2753,945.4032,232.949
04.09.2024_07.15.11,0,0,0,-5.631516,30.51577,151.9821,86.8,82.8,14.20356,-98.91495,-112.8617,50.3,52.9,-209.6354,14.14063,16.76939,-370.8406,78.98293,45.1,51.8,946.2,234.073,945.4032,222.552
04.09.2024_07.20.10,2,0,0,-8.543114,42.47685,129.5826,82.2,79.7,39.38802,-143.3811,-148.8571,52,52.6,-240.5816,14.9349,18.0816,-412.7604,60.12442,41.7,54.1,946.1602,231.9655,945.4032,221.2875
04.09.2024_07.25.10,128,0,0,-10.10923,42.80237,116.1748,78.5,77.2,38.46571,-130.9245,-138.6285,55.1,54.1,-232.6389,14.33594,17.01389,-395.4716,64.44119,39.6,55.3,946.1602,228.5935,945.4032,232.7383
04.09.2024_07.30.10,128,0,0,-9.859665,38.60677,130.816,81.5,79.5,34.42564,-132.1614,-143.1424,56.4,55.1,-236.263,14.23322,17.04861,-399.2332,64.43721,40.9,56.1,946.1602,236.321,945.4032,222.552
04.09.2024_07.35.10,128,651.164,0,-10.03689,40.96137,225.7849,97.7,93,58.67332,-136.3498,-147.7575,59.2,57.6,-238.6719,14.60069,17.53906,-405.816,64.44119,42.3,61,946.1602,233.0192,945.4032,219.5313
04.09.2024_07.40.10,128,1655.243,0,-9.725838,44.0719,340.8058,133.3,124.4,45.30888,-119.4878,-133.6082,64.1,62.4,-225.9114,15.0434,18.06424,-398.6183,64.44119,41.2,65.7,946.1602,231.4738,945.4032,219.18
04.09.2024_07.45.10,32,2656.22,0,-13.48741,65.59245,407.5666,152.2,144.4,93.95616,-125.6944,-131.6985,72,69.60001,-227.9731,16.10677,19.00463,-410.9882,60.12442,40.8,76.4,946.2,228.5935,945.4032,216.7915
04.09.2024_07.50.09,32,3654.625,0,-14.10229,70.06655,457.2591,175.1,168.3,85.64453,-134.1797,-141.0012,78.2,78,-230.5339,16.31366,19.06684,-414.388,60.12442,39.9,84.2,946.2,219.3907,945.4032,222.4818
04.09.2024_07.55.09,32,4657.303,0,-13.72251,70.05932,479.7381,186.2,180.1,74.87702,-124.5877,-141.7535,80,81.5,-228.5156,15.99971,18.80498,-408.601,60.12442,40.2,84.9,946.2,224.4487,945.4032,225.5025
04.09.2024_08.00.10,32,5659.297,0,-14.06973,70.23655,480.8919,178.6,173,83.02228,-132.2917,-135.6337,78.6,81.8,-228.7326,15.91724,18.76157,-407.6245,60.12045,41.7,84,946.2,224.7297,945.4032,222.4115
04.09.2024_08.05.09,64,6662.803,0,-9.747543,50.66189,473.0541,169.6,163,30.72555,-114.0408,-126.331,73.8,77.6,-215.7335,15.74942,18.54456,-392.6143,64.99023,44,75.6,946.2,222.2008,945.4032,218.8288
04.09.2024_08.10.09,64,7665.251,0,-10.01881,45.44632,441.9814,155.8,149,87.19618,-137.4566,-130.1794,66.6,72.4,-219.6181,15.54109,18.22772,-391.5654,64.99422,41.5,70.6,946.2,222.271,945.4032,211.874
04.09.2024_08.15.10,16,7839.636,0.2,-9.190536,43.16768,325.4883,129,124.8,49.16088,-143.2509,-139.0191,62.4,67.6,-226.3455,15.10127,17.82552,-394.4228,63.58182,43.1,66,946.2,221.8495,945.4032,226.1348
04.09.2024_08.20.10,16,7839.636,7.6,-10.05498,43.36299,267.9579,114.4,111.2,26.19719,-116.1675,-121.8895,59.8,62.7,-216.3412,14.70052,17.46817,-381.6551,69.65712,41.3,61.2,946.2,227.7505,945.4032,217.7047
04.09.2024_08.25.09,16,7839.636,14.4,-9.454575,43.63426,240.3863,107.5,104,45.76823,-114.3446,-119.6036,58,61.3,-216.6233,14.7338,17.49421,-383.355,69.64916,44,61.7,946.2,231.1225,945.4032,225.7835
04.09.2024_08.30.10,0,7839.636,17.6,-10.14178,45.18591,218.7428,101.4,98.1,37.23597,-110.8941,-119.9363,57.3,60.8,-215.8854,14.6658,17.46094,-381.7275,69.65712,45.9,61.5,946.2,227.61,945.4032,219.2503
04.09.2024_08.35.10,256,7839.636,17.6,-6.680412,31.82509,184.9248,93.50001,89.6,23.47005,-95.48611,-107.2193,55.1,58.2,-203.8195,14.53848,17.27141,-367.513,78.72432,48.3,57.2,946.2,225.4323,945.4032,219.9528
04.09.2024_08.40.10,2,0,0,-6.799767,38.75506,156.637,88.3,84.5,25.98018,-94.24915,-106.4381,53.4,55.6,-205.5338,15.693,18.18142,-379.702,77.64214,46.3,54.4,946.2,229.7878,945.4032,224.8
04.09.2024_08.45.10,2,0,0,-7.877609,40.29948,133.9193,84.1,81.9,37.37341,-132.5304,-143.533,56,56.4,-235.9158,16.07639,18.96701,-416.7028,60.33926,42.4,58,946.2,231.8953,945.4032,230.8415
04.09.2024_08.50.10,128,0,0,-11.31004,45.14612,121.2276,80.60001,79.2,32.23742,-120.0738,-128.5301,57.5,56.9,-223.7847,14.30266,17.10503,-386.6103,64.85496,40.6,57.3,946.2,226.9778,945.4032,233.792
04.09.2024_08.55.10,128,402.7449,0,-10.11646,41.36646,177.8827,91.7,88.60001,47.5803,-125.9766,-134.7222,62,59.9,-230.2083,14.40249,17.31915,-394.1334,64.85496,45,63.9,946.2,227.4695,945.4032,217.213
04.09.2024_09.00.09,128,1395.127,0,-9.65712,42.96152,316.4569,129.4,121,59.0097,-117.513,-129.7598,68.3,65.5,-226.8229,14.9783,17.81539,-396.4482,64.85496,43.1,70.1,946.2,222.1305,945.4032,222.0603
04.09.2024_09.05.09,32,2398.106,0,-14.07697,68.66319,339.7714,139.3,132.3,62.38426,-121.658,-132.7691,72.7,70.4,-225.6727,15.48177,18.05556,-398.9438,60.34722,43.2,74.8,946.2,225.7133,945.4032,217.775
04.09.2024_09.10.10,32,3402.075,0,-13.38614,76.23336,420.0593,161.1,155,87.96296,-122.0269,-130.8883,79.8,78.4,-224.3273,15.59751,18.30729,-398.4013,60.34722,42,84.5,946.2,225.9942,945.4032,226.4158
04.09.2024_09.15.09,32,4407.055,0,-13.63209,80.37833,439.8727,175,169.2,75.81742,-111.8273,-121.2818,83,83.9,-215.5165,15.79282,18.34635,-391.9271,60.73713,45.3,88.3,946.2,213.1385,945.4032,218.1263
04.09.2024_09.20.09,32,5404.016,0,-13.67911,89.45313,475.9983,187.7,181.9,59.3967,-105.3168,-119.1551,84.9,86.4,-210.7856,16.15017,18.78617,-392.1079,60.73314,43.4,90.2,946.2,229.1555,945.4032,224.3083
04.09.2024_09.25.09,64,6406.963,0,-10.2105,55.76896,485.5071,182.5,177.2,29.03284,-90.53818,-112.9919,82.3,85,-203.5373,15.64815,18.34057,-378.0381,64.58044,42.5,84.60001,946.2,222.6222,945.4032,210.3987
04.09.2024_09.30.10,64,7405.355,0,-10.52155,50.13021,485.8253,170.7,163.1,98.49899,-138.3897,-127.662,75.2,79.10001,-216.2326,16.32523,18.70804,-391.6016,64.57646,45.5,78.2,946.2,229.1555,945.4032,213.7005
04.09.2024_09.35.10,0,8178.66,0,-9.707756,43.12428,409.3967,149.9,143.6,101.6421,-162.6085,-129.3113,67.8,72.7,-220.638,14.93779,17.43056,-385.923,64.58044,43.3,69.2,946.2,219.8825,945.4032,213.3492
04.09.2024_09.40.09,16,8178.66,3,-10.02242,45.04485,300.9802,122.2,118.5,40.29224,-114.0842,-121.7303,62.3,66.3,-212.5217,14.58767,17.20197,-375.5425,69.0285,43,64.1,946.2,226.8372,945.4032,215.527
04.09.2024_09.45.09,16,8178.66,10,-10.04774,45.04485,251.0091,111,108,28.77604,-110.7856,-123.2784,60.1,62.4,-215.1693,14.49508,17.04716,-377.9297,69.0285,41.9,61.7,946.2,230.139,945.4032,229.7175
04.09.2024_09.50.10,0,8178.66,15,-9.584778,45.04847,224.7504,104.7,101.7,23.59303,-102.7127,-120.9346,59.2,61.2,-215.1042,14.59635,16.89815,-378.436,69.56959,43.2,61.5,946.2,224.8703,945.4032,231.263
04.09.2024_09.55.09,256,8178.66,15,-6.448929,30.90639,186.4366,93.7,91.10001,18.53299,-96.05032,-104.1667,57.40001,59.3,-205.0564,14.59201,16.81713,-365.3068,79.898,48.1,58.6,946.2,228.3828,945.4032,220.7255
04.09.2024_10.00.10,2,0,0,-7.40741,40.4116,157.751,87.4,84.5,20.96354,-99.82639,-105.136,55.8,57.40001,-203.0816,16.62037,19.09867,-386.2847,74.60251,48.1,57,946.2,233.3003,945.4032,220.9362
04.09.2024_10.05.09,2,0,0,-7.964409,36.40046,137.5398,84.2,81.9,29.04369,-136.5234,-147.5839,56.3,57.2,-237.3481,15.2879,17.81684,-408.601,61.13101,43.1,57.9,946.2,223.8867,945.4032,232.106
04.09.2024_10.10.09,128,0,0,-11.16898,56.35127,123.6545,81.2,79.7,39.05527,-96.5712,-107.0313,58.2,57.8,-201.671,14.15075,17.18461,-368.9236,71.43555,41.4,58.2,946.2,227.329,945.4032,232.949
04.09.2024_10.15.09,128,0,0,-9.523293,39.49291,122.8588,81.1,79.7,30.85576,-127.1484,-131.3079,59.4,58,-230.5556,14.03935,16.56395,-388.3464,64.87883,42,59.8,946.2,229.9985,945.4032,233.0895
04.09.2024_10.20.10,128,803.3405,0,-9.490738,40.89988,243.4498,107.3,101.4,42.69387,-122.0703,-135.6771,65.5,63,-230.5121,15.05932,17.70399,-400.2098,64.87883,43.4,66.8,946.2,230.2092,945.4032,216.089
04.09.2024_10.25.10,128,1803.179,0,-10.06944,46.07928,322.7828,134.2,126,53.09968,-124.8698,-126.3889,70.4,68.8,-222.8733,15.01736,17.71557,-391.7462,64.87486,43.3,71.6,946.2,226.9778,945.4032,214.8947
04.09.2024_10.30.10,32,2800.723,0,-13.2921,67.36473,382.2627,149.7,143.4,74.54066,-120.6163,-132.0023,77.2,74.2,-222.3307,15.79138,18.42737,-400.9693,60.48249,41.2,80.4,946.2,218.899,945.4032,210.8905
04.09.2024_10.35.09,32,3802.678,0,-13.83102,78.05989,459.1689,174.3,168,76.20805,-109.8307,-124.1319,84.3,83.5,-217.5347,15.94039,18.63426,-396.8099,60.48249,42.8,90,946.2,221.709,945.4032,212.0847
04.09.2024_10.40.09,32,4801.631,0,-13.50188,83.7746,497.2439,189.1,183.7,97.432,-124.0017,-123.5533,87.90001,88.4,-212.934,16.39468,18.89323,-394.6036,60.48249,42.7,92.8,946.2,218.9693,945.4032,213.7005
04.09.2024_10.45.10,32,5797.3,0,-13.61401,89.63397,506.0366,184.9,180.5,103.3782,-134.4401,-123.1771,87.2,89.6,-218.9453,16.1386,18.72396,-393.6631,60.47852,42.3,92.2,946.2,220.0932,945.4032,218.7585
04.09.2024_10.50.09,64,6796.809,0,-9.993484,52.66927,492.6685,176.5,170.7,43.1713,-129.7309,-117.6215,81.4,85.9,-208.9193,15.52373,18.19589,-380.7509,63.87623,43.7,84.8,946.2,220.3743,945.4032,213.9815
04.09.2024_10.55.09,64,7794.479,0,-10.99899,47.69965,452.5246,161.7,155.5,-1.005498,-104.0364,-121.3397,76.3,79.9,-209.9609,15.37326,17.86892,-380.5339,63.87623,43.3,78.4,946.2,219.5313,945.4032,211.593
04.09.2024_11.00.09,16,7974.865,0.6,-9.917534,47.76114,329.3475,129.2,126.4,21.51693,-98.1337,-108.0874,71.8,74.8,-202.908,14.31134,16.97917,-366.7896,68.63065,47.2,73.7,946.2,225.4323,945.4032,226.4158
04.09.2024_11.05.09,16,7974.865,7.4,-9.975403,47.76838,267.202,114.6,112.7,51.63122,-109.4184,-107.5955,66.7,70.6,-202.9948,14.99277,17.4103,-369.213,68.62269,42.9,69.4,946.2,224.5892,945.4032,225.5025
04.09.2024_11.10.09,16,7974.865,14.4,-10.08392,47.76114,234.5378,107.3,105.2,35.81814,-108.0512,-110.8796,64.3,67.8,-204.0365,14.37066,16.91117,-367.513,68.62269,42.3,67.2,946.2,220.7255,945.4032,228.8042
04.09.2024_11.15.12,2048,7974.865,21.6,-9.96817,43.64873,218.3051,102.3,99.8,43.19662,-115.7335,-119.8206,61.7,64.2,-219.3793,14.00463,16.76505,-376.7361,68.63065,41.9,63,946.2,224.7297,945.4032,212.0145
04.09.2024_11.20.09,2,7974.865,22,-8.31163,30.84129,196.781,96.4,94,38.04615,-158.8542,-160.5903,58.8,61,-246.0721,15.96933,18.08594,-416.4858,60.84056,41.8,59.4,946.2,228.734,945.4032,225.5728
04.09.2024_11.25.09,2,7974.865,22,-8.409286,30.84491,172.8696,92.5,89.3,32.92101,-163.6285,-171.8895,55.8,58,-258.7891,14.62095,17.48843,-423.7557,60.84056,41.7,57.2,946.2,227.8208,945.4032,226.9778
04.09.2024_11.30.10,256,7974.865,22,-7.345924,31.77083,162.3264,91.4,88.10001,29.61878,-141.3194,-154.4126,55.5,56.9,-249.5877,11.96036,14.96094,-394.1696,65.71036,43.4,56.7,946.2,226.5562,945.4032,231.7547
04.09.2024_11.35.10,0,0,0,-6.159576,31.77083,144.741,88.00001,84.7,16.51114,-89.21442,-107.3785,54.8,55.7,-203.2986,14.03501,16.38021,-361.2919,80.89265,48,55.8,946.2,232.2465,945.4032,235.9697
04.09.2024_11.40.09,2,0,0,-8.402054,39.15292,131.8106,84.8,81.9,30.99682,-139.2578,-149.1175,54.8,54.8,-237.2179,16.15451,18.35648,-411.4945,59.94538,44.2,56,946.2,226.767,945.4032,232.5275
04.09.2024_11.45.09,4,0,0,-6.376595,55.58087,110.6445,79.10001,77.3,23.11198,-80.14325,-92.44794,58,57.3,-202.4957,12.84288,15.62789,-356.4091,78.54131,47.1,59,946.2,231.1225,945.4032,234.7755
04.09.2024_11.50.10,4,0,0,-7.049332,60.84708,86.57407,69.8,68.7,29.62601,-80.31683,-91.98495,57.5,57.1,-194.5747,14.60793,16.7173,-355.2156,78.54528,48.4,57.40001,946.2,234.4242,945.4032,224.6595
04.09.2024_11.55.10,8,0,0,-9.602859,66.89453,78.85561,64.4,63.8,43.82234,-91.60156,-99.08856,56.3,56,-200.9549,14.44155,16.65365,-358.0729,75.46188,45.6,55.9,946.2,227.048,945.4032,227.1183
04.09.2024_12.00.10,128,0,0,-9.928391,40.59245,92.1441,66.9,65.9,21.66522,-120.8333,-134.9826,57.3,56.1,-231.5755,13.86719,16.19936,-384.8741,64.24624,44.8,57.6,946.2,231.8953,945.4032,232.7383
04.09.2024_12.05.10,128,0,0,-10.05136,45.2908,98.70876,69.1,67.9,26.21528,-118.4028,-125.7234,56.7,56.3,-226.7578,13.59375,16.20081,-382.6317,64.24624,42.7,56.9,946.2,232.5978,945.4032,232.0358
04.09.2024_12.10.09,128,281.7467,0,-9.288193,37.87977,122.3814,73.1,71.8,24.09578,-127.9731,-140.6539,58.6,57.1,-233.1814,14.60359,16.93432,-395.6887,64.24624,45,59.7,946.2,230.0688,945.4032,224.4487
04.09.2024_12.15.09,128,1276.9,0,-10.15263,42.96513,251.7253,106.6,99.8,32.28443,-126.888,-136.7477,65.1,62.3,-232.9427,14.7555,17.30614,-397.0269,64.24226,44.2,66.1,946.2,228.172,945.4032,224.4487
04.09.2024_12.20.09,32,2273.334,0,-13.62847,66.02647,357.9138,141,131.7,61.48365,-126.4323,-136.9213,70.7,69.1,-228.9279,15.83767,18.39265,-405.0564,59.98119,43.3,75.10001,946.2,221.9197,945.4032,226.1348
04.09.2024_12.25.11,32,3284.002,0,-13.87804,67.55642,439.5146,169.8,163.1,93.17853,-138.954,-142.7517,80,79.8,-233.138,16.0735,18.83681,-413.6646,59.98517,44.2,86.8,946.2,222.0603,945.4032,225.8537
04.09.2024_12.30.10,32,4283.888,0,-13.67188,71.21311,478.2661,187.9,182,55.27705,-116.1024,-136.9792,85.4,86.3,-229.579,15.81742,18.71383,-406.9372,59.98517,46.3,91.4,946.2,219.461,945.4032,221.147
04.09.2024_12.35.09,32,5286.672,0,-13.8274,72.84433,490.4803,182.1,178.1,45.30165,-118.7934,-134.7946,83.2,86.9,-223.0903,16.05324,18.66609,-403.0309,59.98517,43.2,89.3,946.2,221.709,945.4032,218.337
04.09.2024_12.40.09,64,6281.992,0,-10.03327,49.47193,480.4941,175.3,171.3,43.41363,-137.6085,-130.0926,80.1,85.1,-219.2925,15.15046,17.77199,-389.3229,64.85496,41.6,84.4,946.2,218.4072,945.4032,218.899
04.09.2024_12.45.09,64,7277.265,0,-10.25029,45.51867,451.4106,162.1,155.8,55.3928,-121.0721,-137.8472,72.7,76.2,-226.2153,14.98553,17.63744,-393.5909,64.85496,41.6,73.5,946.2,225.5728,945.4032,215.246
04.09.2024_12.50.09,16,7497.984,0.6,-8.087387,38.62124,338.2596,131.8,127.7,22.13542,-144.1406,-149.7685,64.8,69.3,-228.0382,15.15191,17.71991,-397.1354,64.22635,44.2,67.4,946.2,227.8208,945.4032,230.0688
04.09.2024_12.55.09,16,7497.984,7.4,-10.18157,43.77893,276.0742,115.9,112.9,22.56583,-122.5694,-129.5862,61.2,64.7,-219.1841,14.41985,16.82436,-380.4977,68.78183,43.1,63.4,946.2,226.5562,945.4032,228.453
04.09.2024_13.00.09,2048,7497.984,15.2,-9.400322,40.41883,243.2509,107.3,104.2,38.60315,-122.4826,-131.8721,58.4,61.8,-225.1736,14.48929,17.15712,-387.5145,68.78979,42.4,60.7,946.2,224.8,945.4032,233.0895
04.09.2024_13.05.09,2048,7497.984,23.6,-10.05859,42.58898,226.9784,102,98.60001,24.15726,-108.355,-130.1215,57.3,60.5,-217.1658,14.5298,17.05585,-382.921,69.59744,45,60.8,946.2,230.982,945.4032,227.048
04.09.2024_13.10.09,0,7497.984,29,-9.971786,42.58898,217.1115,99.10001,95.8,27.53183,-108.8759,-123.3217,56.7,59.3,-218.099,14.36343,16.95457,-381.9083,69.60539,44.2,58.7,946.2,229.296,945.4032,221.5685
04.09.2024_13.15.09,256,7497.984,29,-6.380203,30.83044,185.0441,95.4,91.10001,23.04688,-99.08853,-106.2211,56.5,58,-206.8794,14.33594,16.8967,-367.3683,79.76273,49.7,58.2,946.2,225.9942,945.4032,224.7297
04.09.2024_13.20.09,2,0,0,-7.722076,41.77156,158.1887,90.7,86.10001,25.78487,-98.48093,-107.7257,54.6,56.4,-203.6675,15.68432,18.58507,-378.6531,71.65835,48.1,56.3,946.2,229.577,945.4032,222.1305
04.09.2024_13.25.10,128,0,0,-10.34071,51.73973,140.1259,87,84.5,32.3423,-97.48264,-105.6568,58.7,58.3,-213.1293,13.08883,15.90856,-368.2365,73.10655,44.2,59.9,946.2,228.734,945.4032,225.0108
04.09.2024_13.30.10,128,0,0,-10.15987,41.85474,159.8199,94.2,91.3,31.06916,-116.5581,-129.485,61,60.3,-223.98,14.30266,17.00231,-385.3082,65.14938,44.3,62.4,946.2,231.9655,945.4032,224.519
04.09.2024_13.35.09,128,719.2426,0,-9.519676,42.51302,232.628,112.2,106.5,42.87833,-124.0885,-134.4329,65.1,63.9,-226.2804,14.86835,17.42622,-395.4716,65.15335,44.8,67.10001,946.2,228.9447,945.4032,225.362
04.09.2024_13.40.10,128,1715.986,0,-9.993484,47.54051,333.4455,139.2,130.3,56.73466,-114.3446,-123.7124,70.6,68.5,-218.8151,15.625,18.13802,-391.1675,65.15335,45.8,71.8,946.2,225.5025,945.4032,217.213
04.09.2024_13.45.10,32,2710.293,0,-13.49827,77.17738,409.2375,158.2,150.8,53.24436,-120.5512,-127.7633,77.5,75.6,-220.5729,15.88542,18.54022,-399.8843,60.80078,44.4,81.4,946.2,219.9528,945.4032,210.5392
04.09.2024_13.50.09,32,3704.706,0,-13.44402,87.28661,463.4657,181,174.5,103.3818,-120.7466,-124.8409,83.8,82.3,-215.9939,16.04601,18.6386,-396.3397,60.7968,41.8,87.4,946.2,217.2832,945.4032,215.3163
04.09.2024_13.55.10,32,4699.377,0,-13.43678,91.35923,489.247,190,185.4,37.07321,-95.83331,-122.6563,86.10001,86.8,-209.2665,16.37587,18.88889,-392.4335,60.80078,44.8,90.2,946.2,219.6718,945.4032,221.5685
04.09.2024_14.00.10,32,5695.147,0,-13.41145,91.36285,494.26,185.2,181.5,81.77807,-110.2213,-117.1296,86.4,86.7,-213.0642,16.10532,18.76157,-389.9016,60.7968,45.3,88.7,946.2,221.5685,945.4032,218.899
04.09.2024_14.05.10,64,6696.342,0,-10.05136,51.11762,481.1704,176.6,171.6,14.93779,-96.15884,-128.0816,79.5,82.8,-215.3212,15.97077,18.43895,-389.1059,64.14279,44.1,81.4,946.2,227.4695,945.4032,215.1758
04.09.2024_14.10.10,64,7698.154,0,-12.29022,49.07046,456.7419,163.1,157.5,72.70689,-133.2248,-131.8576,73.2,76.7,-219.3142,15.35446,17.86169,-388.4187,64.14279,43.7,75.10001,946.2,223.8867,945.4032,217.6345
04.09.2024_14.15.09,0,8178.848,0,-9.624565,43.03747,357.7944,135.2,131.5,38.43678,-128.2118,-130.9028,67.2,71.3,-220.9201,14.36487,16.90538,-383.2104,64.13882,46.3,70.2,946.2,220.4445,945.4032,222.0603
04.09.2024_14.20.09,16,8178.848,3.6,-10.44922,46.67607,286.2594,116.3,113.5,24.86617,-108.9844,-115.6973,63.8,67.6,-206.6189,14.69039,17.30903,-373.7341,69.07227,45.8,66.3,946.2,224.7297,945.4032,220.1635
04.09.2024_14.25.09,16,8178.848,8.6,-9.794563,44.77358,246.8714,107.8,105.3,34.29181,-105.4471,-119.9219,60.8,63.7,-212.6736,14.73669,17.2555,-377.8212,69.07625,42.3,63,946.2,225.7835,945.4032,223.676
04.09.2024_14.30.10,256,8178.848,10,-6.181282,30.33493,215.2018,99.9,97.8,18.65596,-97.13541,-104.4994,58.8,62.1,-204.6007,13.50405,16.17332,-361.9792,79.37681,44.9,61.4,946.2,225.8537,945.4032,217.3535
04.09.2024_14.35.09,0,0,0,-5.519386,30.33493,177.0074,89.3,86.5,19.2202,-93.64151,-105.7581,56,58.2,-201.7795,14.63108,16.69994,-362.9196,79.38078,48,57,946.2,236.602,945.4032,222.6222
04.09.2024_14.40.10,2,0,0,-7.935478,40.17651,151.0272,84.60001,82.7,36.03877,-130.4254,-139.0625,56.8,57.5,-230.9679,15.76389,18.42303,-406.2862,60.32733,44.6,58.6,946.2,225.7835,945.4032,229.5067
04.09.2024_14.45.09,2,0,0,-7.924622,40.17651,130.4977,80.7,79.7,40.82755,-135.6771,-144.0249,58.2,58.2,-236.1979,15.43548,18.52286,-410.4094,60.33529,42.5,58.6,946.2,225.5728,945.4032,231.4738
04.09.2024_14.50.09,4,0,0,-6.969765,57.68952,104.3982,72.7,71.9,35.86516,-82.83417,-90.0463,57.7,57.5,-194.9002,13.97425,16.26591,-351.3455,78.77604,45.8,57.6,946.2,226.5562,945.4032,232.1763
04.09.2024_14.55.09,4,0,0,-7.269966,60.53964,87.17086,65.7,65.1,31.19936,-77.60419,-89.74246,56.2,56.1,-193.3811,14.0379,16.59578,-350.5135,78.77604,46.2,56.1,946.2,229.577,945.4032,230.3497
04.09.2024_15.00.09,4,0,0,-7.71846,60.32986,77.06525,60.8,60.2,31.11979,-78.66754,-91.8837,55.4,55.2,-193.4462,14.06395,16.54659,-350.8753,78.77604,46.3,55.4,946.2,229.858,945.4032,228.5233
04.09.2024_15.05.09,4,0,0,-6.709343,61.68258,71.21672,57.1,56.6,32.08912,-80.44708,-92.47684,54.8,54.4,-193.4896,14.24335,16.62616,-352.2859,78.77604,45.9,54.7,946.2,234.4242,945.4032,224.3785
04.09.2024_15.10.10,4,0,0,-6.4851,58.92651,67.15857,54.2,53.6,36.11111,-80.03473,-92.54919,54.1,53.7,-194.7049,14.21007,16.63918,-353.1539,78.77604,45.3,54.4,946.2,232.3167,945.4032,229.5067
04.09.2024_15.15.10,0,0,0,-7.371239,59.58478,64.97034,52.5,51.9,40.13672,-82.8559,-92.52026,54,53.7,-193.4679,14.78299,16.84172,-354.4922,78.78002,45.9,54,946.2,229.7175,945.4032,236.1103
04.09.2024_15.20.10,128,0,0,-10.02242,41.87645,74.59853,55.1,54.6,33.90842,-116.5365,-127.8791,53.5,53.2,-227.3221,13.80642,15.94039,-379.4849,66.28725,43.4,53.9,946.2,230.5605,945.4032,232.0358
04.09.2024_15.25.09,128,152.4332,0,-13.03168,52.00015,98.31091,62.7,61.9,40.0897,-117.4262,-129.3403,55.2,54.2,-224.2404,14.56163,16.98785,-387.8762,66.28725,44.4,55.2,946.2,231.4035,945.4032,224.6595
04.09.2024_15.30.10,128,1150.169,0,-9.617332,43.22193,256.9372,103.3,98.1,64.31207,-119.618,-131.713,63.7,60.1,-228.5373,15.16059,17.89352,-398.6183,66.27531,43.5,64.1,946.2,229.9283,945.4032,216.8617
04.09.2024_15.35.10,32,2145.218,0,-14.10952,63.60316,354.5717,139.9,131.8,69.01765,-133.507,-142.2309,67.7,66.7,-224.3056,16.70428,19.05093,-407.0095,59.62312,42.7,71.5,946.2,225.7835,945.4032,221.8495
04.09.2024_15.40.10,32,3141.167,0,-14.77503,66.17115,377.7669,153.4,148.7,88.84548,-123.3724,-132.2338,75.3,75.7,-227.5174,15.31539,18.28414,-400.1375,59.63107,43.7,80.9,946.2,225.2215,945.4032,225.0108
04.09.2024_15.45.10,32,4137.683,0,-13.69358,76.71441,397.4211,158,154.3,86.6862,-122.8516,-127.908,78.9,78.8,-222.9818,15.9158,18.67188,-400.9332,59.6271,45.4,83.8,946.2,221.8495,945.4032,227.1183
04.09.2024_15.50.09,32,5139.725,0,-13.88889,89.74609,459.7258,180.4,176,77.81395,-115.9288,-128.9931,84.1,84.2,-219.1406,15.86372,18.52141,-397.2439,59.6271,44.2,89.3,946.2,224.0272,945.4032,217.3535
04.09.2024_15.55.10,64,6145.186,0,-10.44199,59.84882,483.0006,189.4,185.4,43.54745,-100.7813,-111.8056,84.2,87.1,-209.8741,14.84954,17.42332,-378.3999,64.37753,41.7,90.1,946.2,219.8122,945.4032,215.3163
04.09.2024_16.00.09,64,7143.939,0,-10.01157,48.04688,472.4175,172.8,166.7,8.564815,-117.4696,-130.2951,74.6,79.10001,-217.296,15.83333,18.4592,-393.41,64.37356,41.1,76,946.2,223.3247,945.4032,215.4567
04.09.2024_16.05.10,64,8138.084,0,-11.82364,51.0706,420.9744,152.6,146.7,8.716724,-118.75,-127.9369,69,72.4,-215.9288,15.11574,17.86892,-386.5017,64.37753,41.7,70.1,946.2,223.8165,945.4032,219.6015
04.09.2024_16.10.09,0,8797.108,0,-9.523293,42.22729,345.9382,134.7,130.2,12.87616,-120.204,-129.4271,65.8,68.2,-221.0938,14.4647,17.21499,-384.7294,65.32046,42.9,67.4,946.2,222.6925,945.4032,224.6595
04.09.2024_16.15.10,16,8797.108,4.2,-9.592018,45.11719,268.5945,117.1,114.4,44.07914,-111.849,-120.1967,62.4,64.7,-212.8689,14.64699,17.22511,-378.9063,69.39851,43.6,63.7,946.2,229.858,945.4032,226.9778
